split-a 12800 6400 
a86*b67 1000 100 a86 b67 
a87*b77 1000 100 a87 b77 
a88*b87 1000 100 a88 b87 
C87 400 100 a81*b17 a82*b27 a83*b37 a84*b47 a85*b57 a86*b67 a87*b77 a88*b87
a81*b18 1000 100 a81 b18 
a82*b28 1000 100 a82 b28 
a83*b38 1000 100 a83 b38 
a84*b48 1000 100 a84 b48 
a85*b58 1000 100 a85 b58 
a86*b68 1000 100 a86 b68 
a87*b78 1000 100 a87 b78 
a88*b88 1000 100 a88 b88 
C88 400 100 a81*b18 a82*b28 a83*b38 a84*b48 a85*b58 a86*b68 a87*b78 a88*b88
Fusion 12800 6400 C11 C12 C13 C14 C15 C16 C17 C18 C21 C22 C23 C24 C25 C26 C27 C28 C31 C32 C33 C34 C35 C36 C37 C38 C41 C42 C43 C44 C45 C46 C47 C48 C51 C52 C53 C54 C55 C56 C57 C58 C61 C62 C63 C64 C65 C66 C67 C68 C71 C72 C73 C74 C75 C76 C77 C78 C81 C82 C83 C84 C85 C86 C87 C88 
