split-a 500000 250000 
C54 10000 2500 a51*b14 a52*b24 a53*b34 a54*b44 a55*b54 a56*b64 a57*b74 a58*b84 a59*b94 a510*b104
a51*b15 125000 2500 a51 b15 
a52*b25 125000 2500 a52 b25 
a53*b35 125000 2500 a53 b35 
a54*b45 125000 2500 a54 b45 
a55*b55 125000 2500 a55 b55 
a56*b65 125000 2500 a56 b65 
a57*b75 125000 2500 a57 b75 
a58*b85 125000 2500 a58 b85 
a59*b95 125000 2500 a59 b95 
a510*b105 125000 2500 a510 b105 
C55 10000 2500 a51*b15 a52*b25 a53*b35 a54*b45 a55*b55 a56*b65 a57*b75 a58*b85 a59*b95 a510*b105
a51*b16 125000 2500 a51 b16 
a52*b26 125000 2500 a52 b26 
a53*b36 125000 2500 a53 b36 
a54*b46 125000 2500 a54 b46 
a55*b56 125000 2500 a55 b56 
a56*b66 125000 2500 a56 b66 
a57*b76 125000 2500 a57 b76 
a58*b86 125000 2500 a58 b86 
a59*b96 125000 2500 a59 b96 
a510*b106 125000 2500 a510 b106 
C56 10000 2500 a51*b16 a52*b26 a53*b36 a54*b46 a55*b56 a56*b66 a57*b76 a58*b86 a59*b96 a510*b106
a51*b17 125000 2500 a51 b17 
a52*b27 125000 2500 a52 b27 
a53*b37 125000 2500 a53 b37 
a54*b47 125000 2500 a54 b47 
a55*b57 125000 2500 a55 b57 
a56*b67 125000 2500 a56 b67 
a57*b77 125000 2500 a57 b77 
a58*b87 125000 2500 a58 b87 
a59*b97 125000 2500 a59 b97 
a510*b107 125000 2500 a510 b107 
C57 10000 2500 a51*b17 a52*b27 a53*b37 a54*b47 a55*b57 a56*b67 a57*b77 a58*b87 a59*b97 a510*b107
a51*b18 125000 2500 a51 b18 
a52*b28 125000 2500 a52 b28 
a53*b38 125000 2500 a53 b38 
a54*b48 125000 2500 a54 b48 
a55*b58 125000 2500 a55 b58 
a56*b68 125000 2500 a56 b68 
a57*b78 125000 2500 a57 b78 
a58*b88 125000 2500 a58 b88 
a59*b98 125000 2500 a59 b98 
a510*b108 125000 2500 a510 b108 
C58 10000 2500 a51*b18 a52*b28 a53*b38 a54*b48 a55*b58 a56*b68 a57*b78 a58*b88 a59*b98 a510*b108
a51*b19 125000 2500 a51 b19 
a52*b29 125000 2500 a52 b29 
a53*b39 125000 2500 a53 b39 
a54*b49 125000 2500 a54 b49 
a55*b59 125000 2500 a55 b59 
a56*b69 125000 2500 a56 b69 
a57*b79 125000 2500 a57 b79 
a58*b89 125000 2500 a58 b89 
a59*b99 125000 2500 a59 b99 
a510*b109 125000 2500 a510 b109 
C59 10000 2500 a51*b19 a52*b29 a53*b39 a54*b49 a55*b59 a56*b69 a57*b79 a58*b89 a59*b99 a510*b109
a51*b110 125000 2500 a51 b110 
a52*b210 125000 2500 a52 b210 
a53*b310 125000 2500 a53 b310 
a54*b410 125000 2500 a54 b410 
a55*b510 125000 2500 a55 b510 
a56*b610 125000 2500 a56 b610 
a57*b710 125000 2500 a57 b710 
a58*b810 125000 2500 a58 b810 
a59*b910 125000 2500 a59 b910 
a510*b1010 125000 2500 a510 b1010 
C510 10000 2500 a51*b110 a52*b210 a53*b310 a54*b410 a55*b510 a56*b610 a57*b710 a58*b810 a59*b910 a510*b1010
a61*b11 125000 2500 a61 b11 
a62*b21 125000 2500 a62 b21 
a63*b31 125000 2500 a63 b31 
a64*b41 125000 2500 a64 b41 
a65*b51 125000 2500 a65 b51 
a66*b61 125000 2500 a66 b61 
a67*b71 125000 2500 a67 b71 
a68*b81 125000 2500 a68 b81 
a69*b91 125000 2500 a69 b91 
a610*b101 125000 2500 a610 b101 
C61 10000 2500 a61*b11 a62*b21 a63*b31 a64*b41 a65*b51 a66*b61 a67*b71 a68*b81 a69*b91 a610*b101
a61*b12 125000 2500 a61 b12 
a62*b22 125000 2500 a62 b22 
a63*b32 125000 2500 a63 b32 
a64*b42 125000 2500 a64 b42 
a65*b52 125000 2500 a65 b52 
a66*b62 125000 2500 a66 b62 
a67*b72 125000 2500 a67 b72 
a68*b82 125000 2500 a68 b82 
a69*b92 125000 2500 a69 b92 
a610*b102 125000 2500 a610 b102 
C62 10000 2500 a61*b12 a62*b22 a63*b32 a64*b42 a65*b52 a66*b62 a67*b72 a68*b82 a69*b92 a610*b102
a61*b13 125000 2500 a61 b13 
a62*b23 125000 2500 a62 b23 
a63*b33 125000 2500 a63 b33 
a64*b43 125000 2500 a64 b43 
a65*b53 125000 2500 a65 b53 
a66*b63 125000 2500 a66 b63 
a67*b73 125000 2500 a67 b73 
a68*b83 125000 2500 a68 b83 
a69*b93 125000 2500 a69 b93 
a610*b103 125000 2500 a610 b103 
C63 10000 2500 a61*b13 a62*b23 a63*b33 a64*b43 a65*b53 a66*b63 a67*b73 a68*b83 a69*b93 a610*b103
a61*b14 125000 2500 a61 b14 
a62*b24 125000 2500 a62 b24 
a63*b34 125000 2500 a63 b34 
a64*b44 125000 2500 a64 b44 
a65*b54 125000 2500 a65 b54 
a66*b64 125000 2500 a66 b64 
a67*b74 125000 2500 a67 b74 
a68*b84 125000 2500 a68 b84 
a69*b94 125000 2500 a69 b94 
a610*b104 125000 2500 a610 b104 
C64 10000 2500 a61*b14 a62*b24 a63*b34 a64*b44 a65*b54 a66*b64 a67*b74 a68*b84 a69*b94 a610*b104
a61*b15 125000 2500 a61 b15 
a62*b25 125000 2500 a62 b25 
a63*b35 125000 2500 a63 b35 
a64*b45 125000 2500 a64 b45 
a65*b55 125000 2500 a65 b55 
a66*b65 125000 2500 a66 b65 
a67*b75 125000 2500 a67 b75 
a68*b85 125000 2500 a68 b85 
a69*b95 125000 2500 a69 b95 
a610*b105 125000 2500 a610 b105 
C65 10000 2500 a61*b15 a62*b25 a63*b35 a64*b45 a65*b55 a66*b65 a67*b75 a68*b85 a69*b95 a610*b105
a61*b16 125000 2500 a61 b16 
a62*b26 125000 2500 a62 b26 
a63*b36 125000 2500 a63 b36 
a64*b46 125000 2500 a64 b46 
a65*b56 125000 2500 a65 b56 
a66*b66 125000 2500 a66 b66 
a67*b76 125000 2500 a67 b76 
a68*b86 125000 2500 a68 b86 
a69*b96 125000 2500 a69 b96 
a610*b106 125000 2500 a610 b106 
C66 10000 2500 a61*b16 a62*b26 a63*b36 a64*b46 a65*b56 a66*b66 a67*b76 a68*b86 a69*b96 a610*b106
a61*b17 125000 2500 a61 b17 
a62*b27 125000 2500 a62 b27 
a63*b37 125000 2500 a63 b37 
a64*b47 125000 2500 a64 b47 
a65*b57 125000 2500 a65 b57 
a66*b67 125000 2500 a66 b67 
a67*b77 125000 2500 a67 b77 
a68*b87 125000 2500 a68 b87 
a69*b97 125000 2500 a69 b97 
a610*b107 125000 2500 a610 b107 
C67 10000 2500 a61*b17 a62*b27 a63*b37 a64*b47 a65*b57 a66*b67 a67*b77 a68*b87 a69*b97 a610*b107
a61*b18 125000 2500 a61 b18 
a62*b28 125000 2500 a62 b28 
a63*b38 125000 2500 a63 b38 
a64*b48 125000 2500 a64 b48 
a65*b58 125000 2500 a65 b58 
a66*b68 125000 2500 a66 b68 
a67*b78 125000 2500 a67 b78 
a68*b88 125000 2500 a68 b88 
a69*b98 125000 2500 a69 b98 
a610*b108 125000 2500 a610 b108 
C68 10000 2500 a61*b18 a62*b28 a63*b38 a64*b48 a65*b58 a66*b68 a67*b78 a68*b88 a69*b98 a610*b108
a61*b19 125000 2500 a61 b19 
a62*b29 125000 2500 a62 b29 
a63*b39 125000 2500 a63 b39 
a64*b49 125000 2500 a64 b49 
a65*b59 125000 2500 a65 b59 
a66*b69 125000 2500 a66 b69 
a67*b79 125000 2500 a67 b79 
a68*b89 125000 2500 a68 b89 
a69*b99 125000 2500 a69 b99 
a610*b109 125000 2500 a610 b109 
C69 10000 2500 a61*b19 a62*b29 a63*b39 a64*b49 a65*b59 a66*b69 a67*b79 a68*b89 a69*b99 a610*b109
a61*b110 125000 2500 a61 b110 
a62*b210 125000 2500 a62 b210 
a63*b310 125000 2500 a63 b310 
a64*b410 125000 2500 a64 b410 
a65*b510 125000 2500 a65 b510 
a66*b610 125000 2500 a66 b610 
a67*b710 125000 2500 a67 b710 
a68*b810 125000 2500 a68 b810 
a69*b910 125000 2500 a69 b910 
a610*b1010 125000 2500 a610 b1010 
C610 10000 2500 a61*b110 a62*b210 a63*b310 a64*b410 a65*b510 a66*b610 a67*b710 a68*b810 a69*b910 a610*b1010
a71*b11 125000 2500 a71 b11 
a72*b21 125000 2500 a72 b21 
a73*b31 125000 2500 a73 b31 
a74*b41 125000 2500 a74 b41 
a75*b51 125000 2500 a75 b51 
a76*b61 125000 2500 a76 b61 
a77*b71 125000 2500 a77 b71 
a78*b81 125000 2500 a78 b81 
a79*b91 125000 2500 a79 b91 
a710*b101 125000 2500 a710 b101 
C71 10000 2500 a71*b11 a72*b21 a73*b31 a74*b41 a75*b51 a76*b61 a77*b71 a78*b81 a79*b91 a710*b101
a71*b12 125000 2500 a71 b12 
a72*b22 125000 2500 a72 b22 
a73*b32 125000 2500 a73 b32 
a74*b42 125000 2500 a74 b42 
a75*b52 125000 2500 a75 b52 
a76*b62 125000 2500 a76 b62 
a77*b72 125000 2500 a77 b72 
a78*b82 125000 2500 a78 b82 
a79*b92 125000 2500 a79 b92 
a710*b102 125000 2500 a710 b102 
C72 10000 2500 a71*b12 a72*b22 a73*b32 a74*b42 a75*b52 a76*b62 a77*b72 a78*b82 a79*b92 a710*b102
a71*b13 125000 2500 a71 b13 
a72*b23 125000 2500 a72 b23 
a73*b33 125000 2500 a73 b33 
a74*b43 125000 2500 a74 b43 
a75*b53 125000 2500 a75 b53 
a76*b63 125000 2500 a76 b63 
a77*b73 125000 2500 a77 b73 
a78*b83 125000 2500 a78 b83 
a79*b93 125000 2500 a79 b93 
a710*b103 125000 2500 a710 b103 
C73 10000 2500 a71*b13 a72*b23 a73*b33 a74*b43 a75*b53 a76*b63 a77*b73 a78*b83 a79*b93 a710*b103
a71*b14 125000 2500 a71 b14 
a72*b24 125000 2500 a72 b24 
a73*b34 125000 2500 a73 b34 
a74*b44 125000 2500 a74 b44 
a75*b54 125000 2500 a75 b54 
a76*b64 125000 2500 a76 b64 
a77*b74 125000 2500 a77 b74 
a78*b84 125000 2500 a78 b84 
a79*b94 125000 2500 a79 b94 
a710*b104 125000 2500 a710 b104 
C74 10000 2500 a71*b14 a72*b24 a73*b34 a74*b44 a75*b54 a76*b64 a77*b74 a78*b84 a79*b94 a710*b104
a71*b15 125000 2500 a71 b15 
a72*b25 125000 2500 a72 b25 
a73*b35 125000 2500 a73 b35 
a74*b45 125000 2500 a74 b45 
a75*b55 125000 2500 a75 b55 
a76*b65 125000 2500 a76 b65 
a77*b75 125000 2500 a77 b75 
a78*b85 125000 2500 a78 b85 
a79*b95 125000 2500 a79 b95 
a710*b105 125000 2500 a710 b105 
C75 10000 2500 a71*b15 a72*b25 a73*b35 a74*b45 a75*b55 a76*b65 a77*b75 a78*b85 a79*b95 a710*b105
a71*b16 125000 2500 a71 b16 
a72*b26 125000 2500 a72 b26 
a73*b36 125000 2500 a73 b36 
a74*b46 125000 2500 a74 b46 
a75*b56 125000 2500 a75 b56 
a76*b66 125000 2500 a76 b66 
a77*b76 125000 2500 a77 b76 
a78*b86 125000 2500 a78 b86 
a79*b96 125000 2500 a79 b96 
a710*b106 125000 2500 a710 b106 
C76 10000 2500 a71*b16 a72*b26 a73*b36 a74*b46 a75*b56 a76*b66 a77*b76 a78*b86 a79*b96 a710*b106
a71*b17 125000 2500 a71 b17 
a72*b27 125000 2500 a72 b27 
a73*b37 125000 2500 a73 b37 
a74*b47 125000 2500 a74 b47 
a75*b57 125000 2500 a75 b57 
a76*b67 125000 2500 a76 b67 
a77*b77 125000 2500 a77 b77 
a78*b87 125000 2500 a78 b87 
a79*b97 125000 2500 a79 b97 
a710*b107 125000 2500 a710 b107 
C77 10000 2500 a71*b17 a72*b27 a73*b37 a74*b47 a75*b57 a76*b67 a77*b77 a78*b87 a79*b97 a710*b107
a71*b18 125000 2500 a71 b18 
a72*b28 125000 2500 a72 b28 
a73*b38 125000 2500 a73 b38 
a74*b48 125000 2500 a74 b48 
a75*b58 125000 2500 a75 b58 
a76*b68 125000 2500 a76 b68 
a77*b78 125000 2500 a77 b78 
a78*b88 125000 2500 a78 b88 
a79*b98 125000 2500 a79 b98 
a710*b108 125000 2500 a710 b108 
C78 10000 2500 a71*b18 a72*b28 a73*b38 a74*b48 a75*b58 a76*b68 a77*b78 a78*b88 a79*b98 a710*b108
a71*b19 125000 2500 a71 b19 
a72*b29 125000 2500 a72 b29 
a73*b39 125000 2500 a73 b39 
a74*b49 125000 2500 a74 b49 
a75*b59 125000 2500 a75 b59 
a76*b69 125000 2500 a76 b69 
a77*b79 125000 2500 a77 b79 
a78*b89 125000 2500 a78 b89 
a79*b99 125000 2500 a79 b99 
a710*b109 125000 2500 a710 b109 
C79 10000 2500 a71*b19 a72*b29 a73*b39 a74*b49 a75*b59 a76*b69 a77*b79 a78*b89 a79*b99 a710*b109
a71*b110 125000 2500 a71 b110 
a72*b210 125000 2500 a72 b210 
a73*b310 125000 2500 a73 b310 
a74*b410 125000 2500 a74 b410 
a75*b510 125000 2500 a75 b510 
a76*b610 125000 2500 a76 b610 
a77*b710 125000 2500 a77 b710 
a78*b810 125000 2500 a78 b810 
a79*b910 125000 2500 a79 b910 
a710*b1010 125000 2500 a710 b1010 
C710 10000 2500 a71*b110 a72*b210 a73*b310 a74*b410 a75*b510 a76*b610 a77*b710 a78*b810 a79*b910 a710*b1010
a81*b11 125000 2500 a81 b11 
a82*b21 125000 2500 a82 b21 
a83*b31 125000 2500 a83 b31 
a84*b41 125000 2500 a84 b41 
a85*b51 125000 2500 a85 b51 
a86*b61 125000 2500 a86 b61 
a87*b71 125000 2500 a87 b71 
a88*b81 125000 2500 a88 b81 
a89*b91 125000 2500 a89 b91 
a810*b101 125000 2500 a810 b101 
C81 10000 2500 a81*b11 a82*b21 a83*b31 a84*b41 a85*b51 a86*b61 a87*b71 a88*b81 a89*b91 a810*b101
a81*b12 125000 2500 a81 b12 
a82*b22 125000 2500 a82 b22 
a83*b32 125000 2500 a83 b32 
a84*b42 125000 2500 a84 b42 
a85*b52 125000 2500 a85 b52 
a86*b62 125000 2500 a86 b62 
a87*b72 125000 2500 a87 b72 
a88*b82 125000 2500 a88 b82 
a89*b92 125000 2500 a89 b92 
a810*b102 125000 2500 a810 b102 
C82 10000 2500 a81*b12 a82*b22 a83*b32 a84*b42 a85*b52 a86*b62 a87*b72 a88*b82 a89*b92 a810*b102
a81*b13 125000 2500 a81 b13 
a82*b23 125000 2500 a82 b23 
a83*b33 125000 2500 a83 b33 
a84*b43 125000 2500 a84 b43 
a85*b53 125000 2500 a85 b53 
a86*b63 125000 2500 a86 b63 
a87*b73 125000 2500 a87 b73 
a88*b83 125000 2500 a88 b83 
a89*b93 125000 2500 a89 b93 
a810*b103 125000 2500 a810 b103 
C83 10000 2500 a81*b13 a82*b23 a83*b33 a84*b43 a85*b53 a86*b63 a87*b73 a88*b83 a89*b93 a810*b103
a81*b14 125000 2500 a81 b14 
a82*b24 125000 2500 a82 b24 
a83*b34 125000 2500 a83 b34 
a84*b44 125000 2500 a84 b44 
a85*b54 125000 2500 a85 b54 
a86*b64 125000 2500 a86 b64 
a87*b74 125000 2500 a87 b74 
a88*b84 125000 2500 a88 b84 
a89*b94 125000 2500 a89 b94 
a810*b104 125000 2500 a810 b104 
C84 10000 2500 a81*b14 a82*b24 a83*b34 a84*b44 a85*b54 a86*b64 a87*b74 a88*b84 a89*b94 a810*b104
a81*b15 125000 2500 a81 b15 
a82*b25 125000 2500 a82 b25 
a83*b35 125000 2500 a83 b35 
a84*b45 125000 2500 a84 b45 
a85*b55 125000 2500 a85 b55 
a86*b65 125000 2500 a86 b65 
a87*b75 125000 2500 a87 b75 
a88*b85 125000 2500 a88 b85 
a89*b95 125000 2500 a89 b95 
a810*b105 125000 2500 a810 b105 
C85 10000 2500 a81*b15 a82*b25 a83*b35 a84*b45 a85*b55 a86*b65 a87*b75 a88*b85 a89*b95 a810*b105
a81*b16 125000 2500 a81 b16 
a82*b26 125000 2500 a82 b26 
a83*b36 125000 2500 a83 b36 
a84*b46 125000 2500 a84 b46 
a85*b56 125000 2500 a85 b56 
a86*b66 125000 2500 a86 b66 
a87*b76 125000 2500 a87 b76 
a88*b86 125000 2500 a88 b86 
a89*b96 125000 2500 a89 b96 
a810*b106 125000 2500 a810 b106 
C86 10000 2500 a81*b16 a82*b26 a83*b36 a84*b46 a85*b56 a86*b66 a87*b76 a88*b86 a89*b96 a810*b106
a81*b17 125000 2500 a81 b17 
a82*b27 125000 2500 a82 b27 
a83*b37 125000 2500 a83 b37 
a84*b47 125000 2500 a84 b47 
a85*b57 125000 2500 a85 b57 
a86*b67 125000 2500 a86 b67 
a87*b77 125000 2500 a87 b77 
a88*b87 125000 2500 a88 b87 
a89*b97 125000 2500 a89 b97 
a810*b107 125000 2500 a810 b107 
C87 10000 2500 a81*b17 a82*b27 a83*b37 a84*b47 a85*b57 a86*b67 a87*b77 a88*b87 a89*b97 a810*b107
a81*b18 125000 2500 a81 b18 
a82*b28 125000 2500 a82 b28 
a83*b38 125000 2500 a83 b38 
a84*b48 125000 2500 a84 b48 
a85*b58 125000 2500 a85 b58 
a86*b68 125000 2500 a86 b68 
a87*b78 125000 2500 a87 b78 
a88*b88 125000 2500 a88 b88 
a89*b98 125000 2500 a89 b98 
a810*b108 125000 2500 a810 b108 
C88 10000 2500 a81*b18 a82*b28 a83*b38 a84*b48 a85*b58 a86*b68 a87*b78 a88*b88 a89*b98 a810*b108
a81*b19 125000 2500 a81 b19 
a82*b29 125000 2500 a82 b29 
a83*b39 125000 2500 a83 b39 
a84*b49 125000 2500 a84 b49 
a85*b59 125000 2500 a85 b59 
a86*b69 125000 2500 a86 b69 
a87*b79 125000 2500 a87 b79 
a88*b89 125000 2500 a88 b89 
a89*b99 125000 2500 a89 b99 
a810*b109 125000 2500 a810 b109 
C89 10000 2500 a81*b19 a82*b29 a83*b39 a84*b49 a85*b59 a86*b69 a87*b79 a88*b89 a89*b99 a810*b109
a81*b110 125000 2500 a81 b110 
a82*b210 125000 2500 a82 b210 
a83*b310 125000 2500 a83 b310 
a84*b410 125000 2500 a84 b410 
a85*b510 125000 2500 a85 b510 
a86*b610 125000 2500 a86 b610 
a87*b710 125000 2500 a87 b710 
a88*b810 125000 2500 a88 b810 
a89*b910 125000 2500 a89 b910 
a810*b1010 125000 2500 a810 b1010 
C810 10000 2500 a81*b110 a82*b210 a83*b310 a84*b410 a85*b510 a86*b610 a87*b710 a88*b810 a89*b910 a810*b1010
a91*b11 125000 2500 a91 b11 
a92*b21 125000 2500 a92 b21 
a93*b31 125000 2500 a93 b31 
a94*b41 125000 2500 a94 b41 
a95*b51 125000 2500 a95 b51 
a96*b61 125000 2500 a96 b61 
a97*b71 125000 2500 a97 b71 
a98*b81 125000 2500 a98 b81 
a99*b91 125000 2500 a99 b91 
a910*b101 125000 2500 a910 b101 
C91 10000 2500 a91*b11 a92*b21 a93*b31 a94*b41 a95*b51 a96*b61 a97*b71 a98*b81 a99*b91 a910*b101
a91*b12 125000 2500 a91 b12 
a92*b22 125000 2500 a92 b22 
a93*b32 125000 2500 a93 b32 
a94*b42 125000 2500 a94 b42 
a95*b52 125000 2500 a95 b52 
a96*b62 125000 2500 a96 b62 
a97*b72 125000 2500 a97 b72 
a98*b82 125000 2500 a98 b82 
a99*b92 125000 2500 a99 b92 
a910*b102 125000 2500 a910 b102 
C92 10000 2500 a91*b12 a92*b22 a93*b32 a94*b42 a95*b52 a96*b62 a97*b72 a98*b82 a99*b92 a910*b102
a91*b13 125000 2500 a91 b13 
a92*b23 125000 2500 a92 b23 
a93*b33 125000 2500 a93 b33 
a94*b43 125000 2500 a94 b43 
a95*b53 125000 2500 a95 b53 
a96*b63 125000 2500 a96 b63 
a97*b73 125000 2500 a97 b73 
a98*b83 125000 2500 a98 b83 
a99*b93 125000 2500 a99 b93 
a910*b103 125000 2500 a910 b103 
C93 10000 2500 a91*b13 a92*b23 a93*b33 a94*b43 a95*b53 a96*b63 a97*b73 a98*b83 a99*b93 a910*b103
a91*b14 125000 2500 a91 b14 
a92*b24 125000 2500 a92 b24 
a93*b34 125000 2500 a93 b34 
a94*b44 125000 2500 a94 b44 
a95*b54 125000 2500 a95 b54 
a96*b64 125000 2500 a96 b64 
a97*b74 125000 2500 a97 b74 
a98*b84 125000 2500 a98 b84 
a99*b94 125000 2500 a99 b94 
a910*b104 125000 2500 a910 b104 
C94 10000 2500 a91*b14 a92*b24 a93*b34 a94*b44 a95*b54 a96*b64 a97*b74 a98*b84 a99*b94 a910*b104
a91*b15 125000 2500 a91 b15 
a92*b25 125000 2500 a92 b25 
a93*b35 125000 2500 a93 b35 
a94*b45 125000 2500 a94 b45 
a95*b55 125000 2500 a95 b55 
a96*b65 125000 2500 a96 b65 
a97*b75 125000 2500 a97 b75 
a98*b85 125000 2500 a98 b85 
a99*b95 125000 2500 a99 b95 
a910*b105 125000 2500 a910 b105 
C95 10000 2500 a91*b15 a92*b25 a93*b35 a94*b45 a95*b55 a96*b65 a97*b75 a98*b85 a99*b95 a910*b105
a91*b16 125000 2500 a91 b16 
a92*b26 125000 2500 a92 b26 
a93*b36 125000 2500 a93 b36 
a94*b46 125000 2500 a94 b46 
a95*b56 125000 2500 a95 b56 
a96*b66 125000 2500 a96 b66 
a97*b76 125000 2500 a97 b76 
a98*b86 125000 2500 a98 b86 
a99*b96 125000 2500 a99 b96 
a910*b106 125000 2500 a910 b106 
C96 10000 2500 a91*b16 a92*b26 a93*b36 a94*b46 a95*b56 a96*b66 a97*b76 a98*b86 a99*b96 a910*b106
a91*b17 125000 2500 a91 b17 
a92*b27 125000 2500 a92 b27 
a93*b37 125000 2500 a93 b37 
a94*b47 125000 2500 a94 b47 
a95*b57 125000 2500 a95 b57 
a96*b67 125000 2500 a96 b67 
a97*b77 125000 2500 a97 b77 
a98*b87 125000 2500 a98 b87 
a99*b97 125000 2500 a99 b97 
a910*b107 125000 2500 a910 b107 
C97 10000 2500 a91*b17 a92*b27 a93*b37 a94*b47 a95*b57 a96*b67 a97*b77 a98*b87 a99*b97 a910*b107
a91*b18 125000 2500 a91 b18 
a92*b28 125000 2500 a92 b28 
a93*b38 125000 2500 a93 b38 
a94*b48 125000 2500 a94 b48 
a95*b58 125000 2500 a95 b58 
a96*b68 125000 2500 a96 b68 
a97*b78 125000 2500 a97 b78 
a98*b88 125000 2500 a98 b88 
a99*b98 125000 2500 a99 b98 
a910*b108 125000 2500 a910 b108 
C98 10000 2500 a91*b18 a92*b28 a93*b38 a94*b48 a95*b58 a96*b68 a97*b78 a98*b88 a99*b98 a910*b108
a91*b19 125000 2500 a91 b19 
a92*b29 125000 2500 a92 b29 
a93*b39 125000 2500 a93 b39 
a94*b49 125000 2500 a94 b49 
a95*b59 125000 2500 a95 b59 
a96*b69 125000 2500 a96 b69 
a97*b79 125000 2500 a97 b79 
a98*b89 125000 2500 a98 b89 
a99*b99 125000 2500 a99 b99 
a910*b109 125000 2500 a910 b109 
C99 10000 2500 a91*b19 a92*b29 a93*b39 a94*b49 a95*b59 a96*b69 a97*b79 a98*b89 a99*b99 a910*b109
a91*b110 125000 2500 a91 b110 
a92*b210 125000 2500 a92 b210 
a93*b310 125000 2500 a93 b310 
a94*b410 125000 2500 a94 b410 
a95*b510 125000 2500 a95 b510 
a96*b610 125000 2500 a96 b610 
a97*b710 125000 2500 a97 b710 
a98*b810 125000 2500 a98 b810 
a99*b910 125000 2500 a99 b910 
a910*b1010 125000 2500 a910 b1010 
C910 10000 2500 a91*b110 a92*b210 a93*b310 a94*b410 a95*b510 a96*b610 a97*b710 a98*b810 a99*b910 a910*b1010
a101*b11 125000 2500 a101 b11 
a102*b21 125000 2500 a102 b21 
a103*b31 125000 2500 a103 b31 
a104*b41 125000 2500 a104 b41 
a105*b51 125000 2500 a105 b51 
a106*b61 125000 2500 a106 b61 
a107*b71 125000 2500 a107 b71 
a108*b81 125000 2500 a108 b81 
a109*b91 125000 2500 a109 b91 
a1010*b101 125000 2500 a1010 b101 
C101 10000 2500 a101*b11 a102*b21 a103*b31 a104*b41 a105*b51 a106*b61 a107*b71 a108*b81 a109*b91 a1010*b101
a101*b12 125000 2500 a101 b12 
a102*b22 125000 2500 a102 b22 
a103*b32 125000 2500 a103 b32 
a104*b42 125000 2500 a104 b42 
a105*b52 125000 2500 a105 b52 
a106*b62 125000 2500 a106 b62 
a107*b72 125000 2500 a107 b72 
a108*b82 125000 2500 a108 b82 
a109*b92 125000 2500 a109 b92 
a1010*b102 125000 2500 a1010 b102 
C102 10000 2500 a101*b12 a102*b22 a103*b32 a104*b42 a105*b52 a106*b62 a107*b72 a108*b82 a109*b92 a1010*b102
a101*b13 125000 2500 a101 b13 
a102*b23 125000 2500 a102 b23 
a103*b33 125000 2500 a103 b33 
a104*b43 125000 2500 a104 b43 
a105*b53 125000 2500 a105 b53 
a106*b63 125000 2500 a106 b63 
a107*b73 125000 2500 a107 b73 
a108*b83 125000 2500 a108 b83 
a109*b93 125000 2500 a109 b93 
a1010*b103 125000 2500 a1010 b103 
C103 10000 2500 a101*b13 a102*b23 a103*b33 a104*b43 a105*b53 a106*b63 a107*b73 a108*b83 a109*b93 a1010*b103
a101*b14 125000 2500 a101 b14 
a102*b24 125000 2500 a102 b24 
a103*b34 125000 2500 a103 b34 
a104*b44 125000 2500 a104 b44 
a105*b54 125000 2500 a105 b54 
a106*b64 125000 2500 a106 b64 
a107*b74 125000 2500 a107 b74 
a108*b84 125000 2500 a108 b84 
a109*b94 125000 2500 a109 b94 
a1010*b104 125000 2500 a1010 b104 
C104 10000 2500 a101*b14 a102*b24 a103*b34 a104*b44 a105*b54 a106*b64 a107*b74 a108*b84 a109*b94 a1010*b104
a101*b15 125000 2500 a101 b15 
a102*b25 125000 2500 a102 b25 
a103*b35 125000 2500 a103 b35 
a104*b45 125000 2500 a104 b45 
a105*b55 125000 2500 a105 b55 
a106*b65 125000 2500 a106 b65 
a107*b75 125000 2500 a107 b75 
a108*b85 125000 2500 a108 b85 
a109*b95 125000 2500 a109 b95 
a1010*b105 125000 2500 a1010 b105 
C105 10000 2500 a101*b15 a102*b25 a103*b35 a104*b45 a105*b55 a106*b65 a107*b75 a108*b85 a109*b95 a1010*b105
a101*b16 125000 2500 a101 b16 
a102*b26 125000 2500 a102 b26 
a103*b36 125000 2500 a103 b36 
a104*b46 125000 2500 a104 b46 
a105*b56 125000 2500 a105 b56 
a106*b66 125000 2500 a106 b66 
a107*b76 125000 2500 a107 b76 
a108*b86 125000 2500 a108 b86 
a109*b96 125000 2500 a109 b96 
a1010*b106 125000 2500 a1010 b106 
C106 10000 2500 a101*b16 a102*b26 a103*b36 a104*b46 a105*b56 a106*b66 a107*b76 a108*b86 a109*b96 a1010*b106
a101*b17 125000 2500 a101 b17 
a102*b27 125000 2500 a102 b27 
a103*b37 125000 2500 a103 b37 
a104*b47 125000 2500 a104 b47 
a105*b57 125000 2500 a105 b57 
a106*b67 125000 2500 a106 b67 
a107*b77 125000 2500 a107 b77 
a108*b87 125000 2500 a108 b87 
a109*b97 125000 2500 a109 b97 
a1010*b107 125000 2500 a1010 b107 
C107 10000 2500 a101*b17 a102*b27 a103*b37 a104*b47 a105*b57 a106*b67 a107*b77 a108*b87 a109*b97 a1010*b107
a101*b18 125000 2500 a101 b18 
a102*b28 125000 2500 a102 b28 
a103*b38 125000 2500 a103 b38 
a104*b48 125000 2500 a104 b48 
a105*b58 125000 2500 a105 b58 
a106*b68 125000 2500 a106 b68 
a107*b78 125000 2500 a107 b78 
a108*b88 125000 2500 a108 b88 
