split-a 6272 3136 
a77*b728 8 4 a77 b728 
a78*b828 8 4 a78 b828 
a79*b928 8 4 a79 b928 
a710*b1028 8 4 a710 b1028 
a711*b1128 8 4 a711 b1128 
a712*b1228 8 4 a712 b1228 
a713*b1328 8 4 a713 b1328 
a714*b1428 8 4 a714 b1428 
a715*b1528 8 4 a715 b1528 
a716*b1628 8 4 a716 b1628 
a717*b1728 8 4 a717 b1728 
a718*b1828 8 4 a718 b1828 
a719*b1928 8 4 a719 b1928 
a720*b2028 8 4 a720 b2028 
a721*b2128 8 4 a721 b2128 
a722*b2228 8 4 a722 b2228 
a723*b2328 8 4 a723 b2328 
a724*b2428 8 4 a724 b2428 
a725*b2528 8 4 a725 b2528 
a726*b2628 8 4 a726 b2628 
a727*b2728 8 4 a727 b2728 
a728*b2828 8 4 a728 b2828 
C728 16 4 a71*b128 a72*b228 a73*b328 a74*b428 a75*b528 a76*b628 a77*b728 a78*b828 a79*b928 a710*b1028 a711*b1128 a712*b1228 a713*b1328 a714*b1428 a715*b1528 a716*b1628 a717*b1728 a718*b1828 a719*b1928 a720*b2028 a721*b2128 a722*b2228 a723*b2328 a724*b2428 a725*b2528 a726*b2628 a727*b2728 a728*b2828 
a81*b11 8 4 a81 b11 
a82*b21 8 4 a82 b21 
a83*b31 8 4 a83 b31 
a84*b41 8 4 a84 b41 
a85*b51 8 4 a85 b51 
a86*b61 8 4 a86 b61 
a87*b71 8 4 a87 b71 
a88*b81 8 4 a88 b81 
a89*b91 8 4 a89 b91 
a810*b101 8 4 a810 b101 
a811*b111 8 4 a811 b111 
a812*b121 8 4 a812 b121 
a813*b131 8 4 a813 b131 
a814*b141 8 4 a814 b141 
a815*b151 8 4 a815 b151 
a816*b161 8 4 a816 b161 
a817*b171 8 4 a817 b171 
a818*b181 8 4 a818 b181 
a819*b191 8 4 a819 b191 
a820*b201 8 4 a820 b201 
a821*b211 8 4 a821 b211 
a822*b221 8 4 a822 b221 
a823*b231 8 4 a823 b231 
a824*b241 8 4 a824 b241 
a825*b251 8 4 a825 b251 
a826*b261 8 4 a826 b261 
a827*b271 8 4 a827 b271 
a828*b281 8 4 a828 b281 
C81 16 4 a81*b11 a82*b21 a83*b31 a84*b41 a85*b51 a86*b61 a87*b71 a88*b81 a89*b91 a810*b101 a811*b111 a812*b121 a813*b131 a814*b141 a815*b151 a816*b161 a817*b171 a818*b181 a819*b191 a820*b201 a821*b211 a822*b221 a823*b231 a824*b241 a825*b251 a826*b261 a827*b271 a828*b281 
a81*b12 8 4 a81 b12 
a82*b22 8 4 a82 b22 
a83*b32 8 4 a83 b32 
a84*b42 8 4 a84 b42 
a85*b52 8 4 a85 b52 
a86*b62 8 4 a86 b62 
a87*b72 8 4 a87 b72 
a88*b82 8 4 a88 b82 
a89*b92 8 4 a89 b92 
a810*b102 8 4 a810 b102 
a811*b112 8 4 a811 b112 
a812*b122 8 4 a812 b122 
a813*b132 8 4 a813 b132 
a814*b142 8 4 a814 b142 
a815*b152 8 4 a815 b152 
a816*b162 8 4 a816 b162 
a817*b172 8 4 a817 b172 
a818*b182 8 4 a818 b182 
a819*b192 8 4 a819 b192 
a820*b202 8 4 a820 b202 
a821*b212 8 4 a821 b212 
a822*b222 8 4 a822 b222 
a823*b232 8 4 a823 b232 
a824*b242 8 4 a824 b242 
a825*b252 8 4 a825 b252 
a826*b262 8 4 a826 b262 
a827*b272 8 4 a827 b272 
a828*b282 8 4 a828 b282 
C82 16 4 a81*b12 a82*b22 a83*b32 a84*b42 a85*b52 a86*b62 a87*b72 a88*b82 a89*b92 a810*b102 a811*b112 a812*b122 a813*b132 a814*b142 a815*b152 a816*b162 a817*b172 a818*b182 a819*b192 a820*b202 a821*b212 a822*b222 a823*b232 a824*b242 a825*b252 a826*b262 a827*b272 a828*b282 
a81*b13 8 4 a81 b13 
a82*b23 8 4 a82 b23 
a83*b33 8 4 a83 b33 
a84*b43 8 4 a84 b43 
a85*b53 8 4 a85 b53 
a86*b63 8 4 a86 b63 
a87*b73 8 4 a87 b73 
a88*b83 8 4 a88 b83 
a89*b93 8 4 a89 b93 
a810*b103 8 4 a810 b103 
a811*b113 8 4 a811 b113 
a812*b123 8 4 a812 b123 
a813*b133 8 4 a813 b133 
a814*b143 8 4 a814 b143 
a815*b153 8 4 a815 b153 
a816*b163 8 4 a816 b163 
a817*b173 8 4 a817 b173 
a818*b183 8 4 a818 b183 
a819*b193 8 4 a819 b193 
a820*b203 8 4 a820 b203 
a821*b213 8 4 a821 b213 
a822*b223 8 4 a822 b223 
a823*b233 8 4 a823 b233 
a824*b243 8 4 a824 b243 
a825*b253 8 4 a825 b253 
a826*b263 8 4 a826 b263 
a827*b273 8 4 a827 b273 
a828*b283 8 4 a828 b283 
C83 16 4 a81*b13 a82*b23 a83*b33 a84*b43 a85*b53 a86*b63 a87*b73 a88*b83 a89*b93 a810*b103 a811*b113 a812*b123 a813*b133 a814*b143 a815*b153 a816*b163 a817*b173 a818*b183 a819*b193 a820*b203 a821*b213 a822*b223 a823*b233 a824*b243 a825*b253 a826*b263 a827*b273 a828*b283 
a81*b14 8 4 a81 b14 
a82*b24 8 4 a82 b24 
a83*b34 8 4 a83 b34 
a84*b44 8 4 a84 b44 
a85*b54 8 4 a85 b54 
a86*b64 8 4 a86 b64 
a87*b74 8 4 a87 b74 
a88*b84 8 4 a88 b84 
a89*b94 8 4 a89 b94 
a810*b104 8 4 a810 b104 
a811*b114 8 4 a811 b114 
a812*b124 8 4 a812 b124 
a813*b134 8 4 a813 b134 
a814*b144 8 4 a814 b144 
a815*b154 8 4 a815 b154 
a816*b164 8 4 a816 b164 
a817*b174 8 4 a817 b174 
a818*b184 8 4 a818 b184 
a819*b194 8 4 a819 b194 
a820*b204 8 4 a820 b204 
a821*b214 8 4 a821 b214 
a822*b224 8 4 a822 b224 
a823*b234 8 4 a823 b234 
a824*b244 8 4 a824 b244 
a825*b254 8 4 a825 b254 
a826*b264 8 4 a826 b264 
a827*b274 8 4 a827 b274 
a828*b284 8 4 a828 b284 
C84 16 4 a81*b14 a82*b24 a83*b34 a84*b44 a85*b54 a86*b64 a87*b74 a88*b84 a89*b94 a810*b104 a811*b114 a812*b124 a813*b134 a814*b144 a815*b154 a816*b164 a817*b174 a818*b184 a819*b194 a820*b204 a821*b214 a822*b224 a823*b234 a824*b244 a825*b254 a826*b264 a827*b274 a828*b284 
a81*b15 8 4 a81 b15 
a82*b25 8 4 a82 b25 
a83*b35 8 4 a83 b35 
a84*b45 8 4 a84 b45 
a85*b55 8 4 a85 b55 
a86*b65 8 4 a86 b65 
a87*b75 8 4 a87 b75 
a88*b85 8 4 a88 b85 
a89*b95 8 4 a89 b95 
a810*b105 8 4 a810 b105 
a811*b115 8 4 a811 b115 
a812*b125 8 4 a812 b125 
a813*b135 8 4 a813 b135 
a814*b145 8 4 a814 b145 
a815*b155 8 4 a815 b155 
a816*b165 8 4 a816 b165 
a817*b175 8 4 a817 b175 
a818*b185 8 4 a818 b185 
a819*b195 8 4 a819 b195 
a820*b205 8 4 a820 b205 
a821*b215 8 4 a821 b215 
a822*b225 8 4 a822 b225 
a823*b235 8 4 a823 b235 
a824*b245 8 4 a824 b245 
a825*b255 8 4 a825 b255 
a826*b265 8 4 a826 b265 
a827*b275 8 4 a827 b275 
a828*b285 8 4 a828 b285 
C85 16 4 a81*b15 a82*b25 a83*b35 a84*b45 a85*b55 a86*b65 a87*b75 a88*b85 a89*b95 a810*b105 a811*b115 a812*b125 a813*b135 a814*b145 a815*b155 a816*b165 a817*b175 a818*b185 a819*b195 a820*b205 a821*b215 a822*b225 a823*b235 a824*b245 a825*b255 a826*b265 a827*b275 a828*b285 
a81*b16 8 4 a81 b16 
a82*b26 8 4 a82 b26 
a83*b36 8 4 a83 b36 
a84*b46 8 4 a84 b46 
a85*b56 8 4 a85 b56 
a86*b66 8 4 a86 b66 
a87*b76 8 4 a87 b76 
a88*b86 8 4 a88 b86 
a89*b96 8 4 a89 b96 
a810*b106 8 4 a810 b106 
a811*b116 8 4 a811 b116 
a812*b126 8 4 a812 b126 
a813*b136 8 4 a813 b136 
a814*b146 8 4 a814 b146 
a815*b156 8 4 a815 b156 
a816*b166 8 4 a816 b166 
a817*b176 8 4 a817 b176 
a818*b186 8 4 a818 b186 
a819*b196 8 4 a819 b196 
a820*b206 8 4 a820 b206 
a821*b216 8 4 a821 b216 
a822*b226 8 4 a822 b226 
a823*b236 8 4 a823 b236 
a824*b246 8 4 a824 b246 
a825*b256 8 4 a825 b256 
a826*b266 8 4 a826 b266 
a827*b276 8 4 a827 b276 
a828*b286 8 4 a828 b286 
C86 16 4 a81*b16 a82*b26 a83*b36 a84*b46 a85*b56 a86*b66 a87*b76 a88*b86 a89*b96 a810*b106 a811*b116 a812*b126 a813*b136 a814*b146 a815*b156 a816*b166 a817*b176 a818*b186 a819*b196 a820*b206 a821*b216 a822*b226 a823*b236 a824*b246 a825*b256 a826*b266 a827*b276 a828*b286 
a81*b17 8 4 a81 b17 
a82*b27 8 4 a82 b27 
a83*b37 8 4 a83 b37 
a84*b47 8 4 a84 b47 
a85*b57 8 4 a85 b57 
a86*b67 8 4 a86 b67 
a87*b77 8 4 a87 b77 
a88*b87 8 4 a88 b87 
a89*b97 8 4 a89 b97 
a810*b107 8 4 a810 b107 
a811*b117 8 4 a811 b117 
a812*b127 8 4 a812 b127 
a813*b137 8 4 a813 b137 
a814*b147 8 4 a814 b147 
a815*b157 8 4 a815 b157 
a816*b167 8 4 a816 b167 
a817*b177 8 4 a817 b177 
a818*b187 8 4 a818 b187 
a819*b197 8 4 a819 b197 
a820*b207 8 4 a820 b207 
a821*b217 8 4 a821 b217 
a822*b227 8 4 a822 b227 
a823*b237 8 4 a823 b237 
a824*b247 8 4 a824 b247 
a825*b257 8 4 a825 b257 
a826*b267 8 4 a826 b267 
a827*b277 8 4 a827 b277 
a828*b287 8 4 a828 b287 
C87 16 4 a81*b17 a82*b27 a83*b37 a84*b47 a85*b57 a86*b67 a87*b77 a88*b87 a89*b97 a810*b107 a811*b117 a812*b127 a813*b137 a814*b147 a815*b157 a816*b167 a817*b177 a818*b187 a819*b197 a820*b207 a821*b217 a822*b227 a823*b237 a824*b247 a825*b257 a826*b267 a827*b277 a828*b287 
a81*b18 8 4 a81 b18 
a82*b28 8 4 a82 b28 
a83*b38 8 4 a83 b38 
a84*b48 8 4 a84 b48 
a85*b58 8 4 a85 b58 
a86*b68 8 4 a86 b68 
a87*b78 8 4 a87 b78 
a88*b88 8 4 a88 b88 
a89*b98 8 4 a89 b98 
a810*b108 8 4 a810 b108 
a811*b118 8 4 a811 b118 
a812*b128 8 4 a812 b128 
a813*b138 8 4 a813 b138 
a814*b148 8 4 a814 b148 
a815*b158 8 4 a815 b158 
a816*b168 8 4 a816 b168 
a817*b178 8 4 a817 b178 
a818*b188 8 4 a818 b188 
a819*b198 8 4 a819 b198 
a820*b208 8 4 a820 b208 
a821*b218 8 4 a821 b218 
a822*b228 8 4 a822 b228 
a823*b238 8 4 a823 b238 
a824*b248 8 4 a824 b248 
a825*b258 8 4 a825 b258 
a826*b268 8 4 a826 b268 
a827*b278 8 4 a827 b278 
a828*b288 8 4 a828 b288 
C88 16 4 a81*b18 a82*b28 a83*b38 a84*b48 a85*b58 a86*b68 a87*b78 a88*b88 a89*b98 a810*b108 a811*b118 a812*b128 a813*b138 a814*b148 a815*b158 a816*b168 a817*b178 a818*b188 a819*b198 a820*b208 a821*b218 a822*b228 a823*b238 a824*b248 a825*b258 a826*b268 a827*b278 a828*b288 
a81*b19 8 4 a81 b19 
a82*b29 8 4 a82 b29 
a83*b39 8 4 a83 b39 
a84*b49 8 4 a84 b49 
a85*b59 8 4 a85 b59 
a86*b69 8 4 a86 b69 
a87*b79 8 4 a87 b79 
a88*b89 8 4 a88 b89 
a89*b99 8 4 a89 b99 
a810*b109 8 4 a810 b109 
a811*b119 8 4 a811 b119 
a812*b129 8 4 a812 b129 
a813*b139 8 4 a813 b139 
a814*b149 8 4 a814 b149 
a815*b159 8 4 a815 b159 
a816*b169 8 4 a816 b169 
a817*b179 8 4 a817 b179 
a818*b189 8 4 a818 b189 
a819*b199 8 4 a819 b199 
a820*b209 8 4 a820 b209 
a821*b219 8 4 a821 b219 
a822*b229 8 4 a822 b229 
a823*b239 8 4 a823 b239 
a824*b249 8 4 a824 b249 
a825*b259 8 4 a825 b259 
a826*b269 8 4 a826 b269 
a827*b279 8 4 a827 b279 
a828*b289 8 4 a828 b289 
C89 16 4 a81*b19 a82*b29 a83*b39 a84*b49 a85*b59 a86*b69 a87*b79 a88*b89 a89*b99 a810*b109 a811*b119 a812*b129 a813*b139 a814*b149 a815*b159 a816*b169 a817*b179 a818*b189 a819*b199 a820*b209 a821*b219 a822*b229 a823*b239 a824*b249 a825*b259 a826*b269 a827*b279 a828*b289 
a81*b110 8 4 a81 b110 
a82*b210 8 4 a82 b210 
a83*b310 8 4 a83 b310 
a84*b410 8 4 a84 b410 
a85*b510 8 4 a85 b510 
a86*b610 8 4 a86 b610 
a87*b710 8 4 a87 b710 
a88*b810 8 4 a88 b810 
a89*b910 8 4 a89 b910 
a810*b1010 8 4 a810 b1010 
a811*b1110 8 4 a811 b1110 
a812*b1210 8 4 a812 b1210 
a813*b1310 8 4 a813 b1310 
a814*b1410 8 4 a814 b1410 
a815*b1510 8 4 a815 b1510 
a816*b1610 8 4 a816 b1610 
a817*b1710 8 4 a817 b1710 
a818*b1810 8 4 a818 b1810 
a819*b1910 8 4 a819 b1910 
a820*b2010 8 4 a820 b2010 
a821*b2110 8 4 a821 b2110 
a822*b2210 8 4 a822 b2210 
a823*b2310 8 4 a823 b2310 
a824*b2410 8 4 a824 b2410 
a825*b2510 8 4 a825 b2510 
a826*b2610 8 4 a826 b2610 
a827*b2710 8 4 a827 b2710 
a828*b2810 8 4 a828 b2810 
C810 16 4 a81*b110 a82*b210 a83*b310 a84*b410 a85*b510 a86*b610 a87*b710 a88*b810 a89*b910 a810*b1010 a811*b1110 a812*b1210 a813*b1310 a814*b1410 a815*b1510 a816*b1610 a817*b1710 a818*b1810 a819*b1910 a820*b2010 a821*b2110 a822*b2210 a823*b2310 a824*b2410 a825*b2510 a826*b2610 a827*b2710 a828*b2810 
a81*b111 8 4 a81 b111 
a82*b211 8 4 a82 b211 
a83*b311 8 4 a83 b311 
a84*b411 8 4 a84 b411 
a85*b511 8 4 a85 b511 
a86*b611 8 4 a86 b611 
a87*b711 8 4 a87 b711 
a88*b811 8 4 a88 b811 
a89*b911 8 4 a89 b911 
a810*b1011 8 4 a810 b1011 
a811*b1111 8 4 a811 b1111 
a812*b1211 8 4 a812 b1211 
a813*b1311 8 4 a813 b1311 
a814*b1411 8 4 a814 b1411 
a815*b1511 8 4 a815 b1511 
a816*b1611 8 4 a816 b1611 
a817*b1711 8 4 a817 b1711 
a818*b1811 8 4 a818 b1811 
a819*b1911 8 4 a819 b1911 
a820*b2011 8 4 a820 b2011 
a821*b2111 8 4 a821 b2111 
a822*b2211 8 4 a822 b2211 
a823*b2311 8 4 a823 b2311 
a824*b2411 8 4 a824 b2411 
a825*b2511 8 4 a825 b2511 
a826*b2611 8 4 a826 b2611 
a827*b2711 8 4 a827 b2711 
a828*b2811 8 4 a828 b2811 
C811 16 4 a81*b111 a82*b211 a83*b311 a84*b411 a85*b511 a86*b611 a87*b711 a88*b811 a89*b911 a810*b1011 a811*b1111 a812*b1211 a813*b1311 a814*b1411 a815*b1511 a816*b1611 a817*b1711 a818*b1811 a819*b1911 a820*b2011 a821*b2111 a822*b2211 a823*b2311 a824*b2411 a825*b2511 a826*b2611 a827*b2711 a828*b2811 
a81*b112 8 4 a81 b112 
a82*b212 8 4 a82 b212 
a83*b312 8 4 a83 b312 
a84*b412 8 4 a84 b412 
a85*b512 8 4 a85 b512 
a86*b612 8 4 a86 b612 
a87*b712 8 4 a87 b712 
a88*b812 8 4 a88 b812 
a89*b912 8 4 a89 b912 
a810*b1012 8 4 a810 b1012 
a811*b1112 8 4 a811 b1112 
a812*b1212 8 4 a812 b1212 
a813*b1312 8 4 a813 b1312 
a814*b1412 8 4 a814 b1412 
a815*b1512 8 4 a815 b1512 
a816*b1612 8 4 a816 b1612 
a817*b1712 8 4 a817 b1712 
a818*b1812 8 4 a818 b1812 
a819*b1912 8 4 a819 b1912 
a820*b2012 8 4 a820 b2012 
a821*b2112 8 4 a821 b2112 
a822*b2212 8 4 a822 b2212 
a823*b2312 8 4 a823 b2312 
a824*b2412 8 4 a824 b2412 
a825*b2512 8 4 a825 b2512 
a826*b2612 8 4 a826 b2612 
a827*b2712 8 4 a827 b2712 
a828*b2812 8 4 a828 b2812 
C812 16 4 a81*b112 a82*b212 a83*b312 a84*b412 a85*b512 a86*b612 a87*b712 a88*b812 a89*b912 a810*b1012 a811*b1112 a812*b1212 a813*b1312 a814*b1412 a815*b1512 a816*b1612 a817*b1712 a818*b1812 a819*b1912 a820*b2012 a821*b2112 a822*b2212 a823*b2312 a824*b2412 a825*b2512 a826*b2612 a827*b2712 a828*b2812 
a81*b113 8 4 a81 b113 
a82*b213 8 4 a82 b213 
a83*b313 8 4 a83 b313 
a84*b413 8 4 a84 b413 
a85*b513 8 4 a85 b513 
a86*b613 8 4 a86 b613 
a87*b713 8 4 a87 b713 
a88*b813 8 4 a88 b813 
a89*b913 8 4 a89 b913 
a810*b1013 8 4 a810 b1013 
a811*b1113 8 4 a811 b1113 
a812*b1213 8 4 a812 b1213 
a813*b1313 8 4 a813 b1313 
a814*b1413 8 4 a814 b1413 
a815*b1513 8 4 a815 b1513 
a816*b1613 8 4 a816 b1613 
a817*b1713 8 4 a817 b1713 
a818*b1813 8 4 a818 b1813 
a819*b1913 8 4 a819 b1913 
a820*b2013 8 4 a820 b2013 
a821*b2113 8 4 a821 b2113 
a822*b2213 8 4 a822 b2213 
a823*b2313 8 4 a823 b2313 
a824*b2413 8 4 a824 b2413 
a825*b2513 8 4 a825 b2513 
a826*b2613 8 4 a826 b2613 
a827*b2713 8 4 a827 b2713 
a828*b2813 8 4 a828 b2813 
C813 16 4 a81*b113 a82*b213 a83*b313 a84*b413 a85*b513 a86*b613 a87*b713 a88*b813 a89*b913 a810*b1013 a811*b1113 a812*b1213 a813*b1313 a814*b1413 a815*b1513 a816*b1613 a817*b1713 a818*b1813 a819*b1913 a820*b2013 a821*b2113 a822*b2213 a823*b2313 a824*b2413 a825*b2513 a826*b2613 a827*b2713 a828*b2813 
a81*b114 8 4 a81 b114 
a82*b214 8 4 a82 b214 
a83*b314 8 4 a83 b314 
a84*b414 8 4 a84 b414 
a85*b514 8 4 a85 b514 
a86*b614 8 4 a86 b614 
a87*b714 8 4 a87 b714 
a88*b814 8 4 a88 b814 
a89*b914 8 4 a89 b914 
a810*b1014 8 4 a810 b1014 
a811*b1114 8 4 a811 b1114 
a812*b1214 8 4 a812 b1214 
a813*b1314 8 4 a813 b1314 
a814*b1414 8 4 a814 b1414 
a815*b1514 8 4 a815 b1514 
a816*b1614 8 4 a816 b1614 
a817*b1714 8 4 a817 b1714 
a818*b1814 8 4 a818 b1814 
a819*b1914 8 4 a819 b1914 
a820*b2014 8 4 a820 b2014 
a821*b2114 8 4 a821 b2114 
a822*b2214 8 4 a822 b2214 
a823*b2314 8 4 a823 b2314 
a824*b2414 8 4 a824 b2414 
a825*b2514 8 4 a825 b2514 
a826*b2614 8 4 a826 b2614 
a827*b2714 8 4 a827 b2714 
a828*b2814 8 4 a828 b2814 
C814 16 4 a81*b114 a82*b214 a83*b314 a84*b414 a85*b514 a86*b614 a87*b714 a88*b814 a89*b914 a810*b1014 a811*b1114 a812*b1214 a813*b1314 a814*b1414 a815*b1514 a816*b1614 a817*b1714 a818*b1814 a819*b1914 a820*b2014 a821*b2114 a822*b2214 a823*b2314 a824*b2414 a825*b2514 a826*b2614 a827*b2714 a828*b2814 
a81*b115 8 4 a81 b115 
a82*b215 8 4 a82 b215 
a83*b315 8 4 a83 b315 
a84*b415 8 4 a84 b415 
a85*b515 8 4 a85 b515 
a86*b615 8 4 a86 b615 
a87*b715 8 4 a87 b715 
a88*b815 8 4 a88 b815 
a89*b915 8 4 a89 b915 
a810*b1015 8 4 a810 b1015 
a811*b1115 8 4 a811 b1115 
a812*b1215 8 4 a812 b1215 
a813*b1315 8 4 a813 b1315 
a814*b1415 8 4 a814 b1415 
a815*b1515 8 4 a815 b1515 
a816*b1615 8 4 a816 b1615 
a817*b1715 8 4 a817 b1715 
a818*b1815 8 4 a818 b1815 
a819*b1915 8 4 a819 b1915 
a820*b2015 8 4 a820 b2015 
a821*b2115 8 4 a821 b2115 
a822*b2215 8 4 a822 b2215 
a823*b2315 8 4 a823 b2315 
a824*b2415 8 4 a824 b2415 
a825*b2515 8 4 a825 b2515 
a826*b2615 8 4 a826 b2615 
a827*b2715 8 4 a827 b2715 
a828*b2815 8 4 a828 b2815 
C815 16 4 a81*b115 a82*b215 a83*b315 a84*b415 a85*b515 a86*b615 a87*b715 a88*b815 a89*b915 a810*b1015 a811*b1115 a812*b1215 a813*b1315 a814*b1415 a815*b1515 a816*b1615 a817*b1715 a818*b1815 a819*b1915 a820*b2015 a821*b2115 a822*b2215 a823*b2315 a824*b2415 a825*b2515 a826*b2615 a827*b2715 a828*b2815 
a81*b116 8 4 a81 b116 
a82*b216 8 4 a82 b216 
a83*b316 8 4 a83 b316 
a84*b416 8 4 a84 b416 
a85*b516 8 4 a85 b516 
a86*b616 8 4 a86 b616 
a87*b716 8 4 a87 b716 
a88*b816 8 4 a88 b816 
a89*b916 8 4 a89 b916 
a810*b1016 8 4 a810 b1016 
a811*b1116 8 4 a811 b1116 
a812*b1216 8 4 a812 b1216 
a813*b1316 8 4 a813 b1316 
a814*b1416 8 4 a814 b1416 
a815*b1516 8 4 a815 b1516 
a816*b1616 8 4 a816 b1616 
a817*b1716 8 4 a817 b1716 
a818*b1816 8 4 a818 b1816 
a819*b1916 8 4 a819 b1916 
a820*b2016 8 4 a820 b2016 
a821*b2116 8 4 a821 b2116 
a822*b2216 8 4 a822 b2216 
a823*b2316 8 4 a823 b2316 
a824*b2416 8 4 a824 b2416 
a825*b2516 8 4 a825 b2516 
a826*b2616 8 4 a826 b2616 
a827*b2716 8 4 a827 b2716 
a828*b2816 8 4 a828 b2816 
C816 16 4 a81*b116 a82*b216 a83*b316 a84*b416 a85*b516 a86*b616 a87*b716 a88*b816 a89*b916 a810*b1016 a811*b1116 a812*b1216 a813*b1316 a814*b1416 a815*b1516 a816*b1616 a817*b1716 a818*b1816 a819*b1916 a820*b2016 a821*b2116 a822*b2216 a823*b2316 a824*b2416 a825*b2516 a826*b2616 a827*b2716 a828*b2816 
a81*b117 8 4 a81 b117 
a82*b217 8 4 a82 b217 
a83*b317 8 4 a83 b317 
a84*b417 8 4 a84 b417 
a85*b517 8 4 a85 b517 
a86*b617 8 4 a86 b617 
a87*b717 8 4 a87 b717 
a88*b817 8 4 a88 b817 
a89*b917 8 4 a89 b917 
a810*b1017 8 4 a810 b1017 
a811*b1117 8 4 a811 b1117 
a812*b1217 8 4 a812 b1217 
a813*b1317 8 4 a813 b1317 
a814*b1417 8 4 a814 b1417 
a815*b1517 8 4 a815 b1517 
a816*b1617 8 4 a816 b1617 
a817*b1717 8 4 a817 b1717 
a818*b1817 8 4 a818 b1817 
a819*b1917 8 4 a819 b1917 
a820*b2017 8 4 a820 b2017 
a821*b2117 8 4 a821 b2117 
a822*b2217 8 4 a822 b2217 
a823*b2317 8 4 a823 b2317 
a824*b2417 8 4 a824 b2417 
a825*b2517 8 4 a825 b2517 
a826*b2617 8 4 a826 b2617 
a827*b2717 8 4 a827 b2717 
a828*b2817 8 4 a828 b2817 
C817 16 4 a81*b117 a82*b217 a83*b317 a84*b417 a85*b517 a86*b617 a87*b717 a88*b817 a89*b917 a810*b1017 a811*b1117 a812*b1217 a813*b1317 a814*b1417 a815*b1517 a816*b1617 a817*b1717 a818*b1817 a819*b1917 a820*b2017 a821*b2117 a822*b2217 a823*b2317 a824*b2417 a825*b2517 a826*b2617 a827*b2717 a828*b2817 
a81*b118 8 4 a81 b118 
a82*b218 8 4 a82 b218 
a83*b318 8 4 a83 b318 
a84*b418 8 4 a84 b418 
a85*b518 8 4 a85 b518 
a86*b618 8 4 a86 b618 
a87*b718 8 4 a87 b718 
a88*b818 8 4 a88 b818 
a89*b918 8 4 a89 b918 
a810*b1018 8 4 a810 b1018 
a811*b1118 8 4 a811 b1118 
a812*b1218 8 4 a812 b1218 
a813*b1318 8 4 a813 b1318 
a814*b1418 8 4 a814 b1418 
a815*b1518 8 4 a815 b1518 
a816*b1618 8 4 a816 b1618 
a817*b1718 8 4 a817 b1718 
a818*b1818 8 4 a818 b1818 
a819*b1918 8 4 a819 b1918 
a820*b2018 8 4 a820 b2018 
a821*b2118 8 4 a821 b2118 
a822*b2218 8 4 a822 b2218 
a823*b2318 8 4 a823 b2318 
a824*b2418 8 4 a824 b2418 
a825*b2518 8 4 a825 b2518 
a826*b2618 8 4 a826 b2618 
a827*b2718 8 4 a827 b2718 
a828*b2818 8 4 a828 b2818 
C818 16 4 a81*b118 a82*b218 a83*b318 a84*b418 a85*b518 a86*b618 a87*b718 a88*b818 a89*b918 a810*b1018 a811*b1118 a812*b1218 a813*b1318 a814*b1418 a815*b1518 a816*b1618 a817*b1718 a818*b1818 a819*b1918 a820*b2018 a821*b2118 a822*b2218 a823*b2318 a824*b2418 a825*b2518 a826*b2618 a827*b2718 a828*b2818 
a81*b119 8 4 a81 b119 
a82*b219 8 4 a82 b219 
a83*b319 8 4 a83 b319 
a84*b419 8 4 a84 b419 
a85*b519 8 4 a85 b519 
a86*b619 8 4 a86 b619 
a87*b719 8 4 a87 b719 
a88*b819 8 4 a88 b819 
a89*b919 8 4 a89 b919 
a810*b1019 8 4 a810 b1019 
a811*b1119 8 4 a811 b1119 
a812*b1219 8 4 a812 b1219 
a813*b1319 8 4 a813 b1319 
a814*b1419 8 4 a814 b1419 
a815*b1519 8 4 a815 b1519 
a816*b1619 8 4 a816 b1619 
a817*b1719 8 4 a817 b1719 
a818*b1819 8 4 a818 b1819 
a819*b1919 8 4 a819 b1919 
a820*b2019 8 4 a820 b2019 
a821*b2119 8 4 a821 b2119 
a822*b2219 8 4 a822 b2219 
a823*b2319 8 4 a823 b2319 
a824*b2419 8 4 a824 b2419 
a825*b2519 8 4 a825 b2519 
a826*b2619 8 4 a826 b2619 
a827*b2719 8 4 a827 b2719 
a828*b2819 8 4 a828 b2819 
C819 16 4 a81*b119 a82*b219 a83*b319 a84*b419 a85*b519 a86*b619 a87*b719 a88*b819 a89*b919 a810*b1019 a811*b1119 a812*b1219 a813*b1319 a814*b1419 a815*b1519 a816*b1619 a817*b1719 a818*b1819 a819*b1919 a820*b2019 a821*b2119 a822*b2219 a823*b2319 a824*b2419 a825*b2519 a826*b2619 a827*b2719 a828*b2819 
a81*b120 8 4 a81 b120 
a82*b220 8 4 a82 b220 
a83*b320 8 4 a83 b320 
a84*b420 8 4 a84 b420 
a85*b520 8 4 a85 b520 
a86*b620 8 4 a86 b620 
a87*b720 8 4 a87 b720 
a88*b820 8 4 a88 b820 
a89*b920 8 4 a89 b920 
a810*b1020 8 4 a810 b1020 
a811*b1120 8 4 a811 b1120 
a812*b1220 8 4 a812 b1220 
a813*b1320 8 4 a813 b1320 
a814*b1420 8 4 a814 b1420 
a815*b1520 8 4 a815 b1520 
a816*b1620 8 4 a816 b1620 
a817*b1720 8 4 a817 b1720 
a818*b1820 8 4 a818 b1820 
a819*b1920 8 4 a819 b1920 
a820*b2020 8 4 a820 b2020 
a821*b2120 8 4 a821 b2120 
a822*b2220 8 4 a822 b2220 
a823*b2320 8 4 a823 b2320 
