split-a 6272 3136 
a210*b1014 64 16 a210 b1014 
a211*b1114 64 16 a211 b1114 
a212*b1214 64 16 a212 b1214 
a213*b1314 64 16 a213 b1314 
a214*b1414 64 16 a214 b1414 
C214 64 16 a21*b114 a22*b214 a23*b314 a24*b414 a25*b514 a26*b614 a27*b714 a28*b814 a29*b914 a210*b1014 a211*b1114 a212*b1214 a213*b1314 a214*b1414 
a31*b11 64 16 a31 b11 
a32*b21 64 16 a32 b21 
a33*b31 64 16 a33 b31 
a34*b41 64 16 a34 b41 
a35*b51 64 16 a35 b51 
a36*b61 64 16 a36 b61 
a37*b71 64 16 a37 b71 
a38*b81 64 16 a38 b81 
a39*b91 64 16 a39 b91 
a310*b101 64 16 a310 b101 
a311*b111 64 16 a311 b111 
a312*b121 64 16 a312 b121 
a313*b131 64 16 a313 b131 
a314*b141 64 16 a314 b141 
C31 64 16 a31*b11 a32*b21 a33*b31 a34*b41 a35*b51 a36*b61 a37*b71 a38*b81 a39*b91 a310*b101 a311*b111 a312*b121 a313*b131 a314*b141 
a31*b12 64 16 a31 b12 
a32*b22 64 16 a32 b22 
a33*b32 64 16 a33 b32 
a34*b42 64 16 a34 b42 
a35*b52 64 16 a35 b52 
a36*b62 64 16 a36 b62 
a37*b72 64 16 a37 b72 
a38*b82 64 16 a38 b82 
a39*b92 64 16 a39 b92 
a310*b102 64 16 a310 b102 
a311*b112 64 16 a311 b112 
a312*b122 64 16 a312 b122 
a313*b132 64 16 a313 b132 
a314*b142 64 16 a314 b142 
C32 64 16 a31*b12 a32*b22 a33*b32 a34*b42 a35*b52 a36*b62 a37*b72 a38*b82 a39*b92 a310*b102 a311*b112 a312*b122 a313*b132 a314*b142 
a31*b13 64 16 a31 b13 
a32*b23 64 16 a32 b23 
a33*b33 64 16 a33 b33 
a34*b43 64 16 a34 b43 
a35*b53 64 16 a35 b53 
a36*b63 64 16 a36 b63 
a37*b73 64 16 a37 b73 
a38*b83 64 16 a38 b83 
a39*b93 64 16 a39 b93 
a310*b103 64 16 a310 b103 
a311*b113 64 16 a311 b113 
a312*b123 64 16 a312 b123 
a313*b133 64 16 a313 b133 
a314*b143 64 16 a314 b143 
C33 64 16 a31*b13 a32*b23 a33*b33 a34*b43 a35*b53 a36*b63 a37*b73 a38*b83 a39*b93 a310*b103 a311*b113 a312*b123 a313*b133 a314*b143 
a31*b14 64 16 a31 b14 
a32*b24 64 16 a32 b24 
a33*b34 64 16 a33 b34 
a34*b44 64 16 a34 b44 
a35*b54 64 16 a35 b54 
a36*b64 64 16 a36 b64 
a37*b74 64 16 a37 b74 
a38*b84 64 16 a38 b84 
a39*b94 64 16 a39 b94 
a310*b104 64 16 a310 b104 
a311*b114 64 16 a311 b114 
a312*b124 64 16 a312 b124 
a313*b134 64 16 a313 b134 
a314*b144 64 16 a314 b144 
C34 64 16 a31*b14 a32*b24 a33*b34 a34*b44 a35*b54 a36*b64 a37*b74 a38*b84 a39*b94 a310*b104 a311*b114 a312*b124 a313*b134 a314*b144 
a31*b15 64 16 a31 b15 
a32*b25 64 16 a32 b25 
a33*b35 64 16 a33 b35 
a34*b45 64 16 a34 b45 
a35*b55 64 16 a35 b55 
a36*b65 64 16 a36 b65 
a37*b75 64 16 a37 b75 
a38*b85 64 16 a38 b85 
a39*b95 64 16 a39 b95 
a310*b105 64 16 a310 b105 
a311*b115 64 16 a311 b115 
a312*b125 64 16 a312 b125 
a313*b135 64 16 a313 b135 
a314*b145 64 16 a314 b145 
C35 64 16 a31*b15 a32*b25 a33*b35 a34*b45 a35*b55 a36*b65 a37*b75 a38*b85 a39*b95 a310*b105 a311*b115 a312*b125 a313*b135 a314*b145 
a31*b16 64 16 a31 b16 
a32*b26 64 16 a32 b26 
a33*b36 64 16 a33 b36 
a34*b46 64 16 a34 b46 
a35*b56 64 16 a35 b56 
a36*b66 64 16 a36 b66 
a37*b76 64 16 a37 b76 
a38*b86 64 16 a38 b86 
a39*b96 64 16 a39 b96 
a310*b106 64 16 a310 b106 
a311*b116 64 16 a311 b116 
a312*b126 64 16 a312 b126 
a313*b136 64 16 a313 b136 
a314*b146 64 16 a314 b146 
C36 64 16 a31*b16 a32*b26 a33*b36 a34*b46 a35*b56 a36*b66 a37*b76 a38*b86 a39*b96 a310*b106 a311*b116 a312*b126 a313*b136 a314*b146 
a31*b17 64 16 a31 b17 
a32*b27 64 16 a32 b27 
a33*b37 64 16 a33 b37 
a34*b47 64 16 a34 b47 
a35*b57 64 16 a35 b57 
a36*b67 64 16 a36 b67 
a37*b77 64 16 a37 b77 
a38*b87 64 16 a38 b87 
a39*b97 64 16 a39 b97 
a310*b107 64 16 a310 b107 
a311*b117 64 16 a311 b117 
a312*b127 64 16 a312 b127 
a313*b137 64 16 a313 b137 
a314*b147 64 16 a314 b147 
C37 64 16 a31*b17 a32*b27 a33*b37 a34*b47 a35*b57 a36*b67 a37*b77 a38*b87 a39*b97 a310*b107 a311*b117 a312*b127 a313*b137 a314*b147 
a31*b18 64 16 a31 b18 
a32*b28 64 16 a32 b28 
a33*b38 64 16 a33 b38 
a34*b48 64 16 a34 b48 
a35*b58 64 16 a35 b58 
a36*b68 64 16 a36 b68 
a37*b78 64 16 a37 b78 
a38*b88 64 16 a38 b88 
a39*b98 64 16 a39 b98 
a310*b108 64 16 a310 b108 
a311*b118 64 16 a311 b118 
a312*b128 64 16 a312 b128 
a313*b138 64 16 a313 b138 
a314*b148 64 16 a314 b148 
C38 64 16 a31*b18 a32*b28 a33*b38 a34*b48 a35*b58 a36*b68 a37*b78 a38*b88 a39*b98 a310*b108 a311*b118 a312*b128 a313*b138 a314*b148 
a31*b19 64 16 a31 b19 
a32*b29 64 16 a32 b29 
a33*b39 64 16 a33 b39 
a34*b49 64 16 a34 b49 
a35*b59 64 16 a35 b59 
a36*b69 64 16 a36 b69 
a37*b79 64 16 a37 b79 
a38*b89 64 16 a38 b89 
a39*b99 64 16 a39 b99 
a310*b109 64 16 a310 b109 
a311*b119 64 16 a311 b119 
a312*b129 64 16 a312 b129 
a313*b139 64 16 a313 b139 
a314*b149 64 16 a314 b149 
C39 64 16 a31*b19 a32*b29 a33*b39 a34*b49 a35*b59 a36*b69 a37*b79 a38*b89 a39*b99 a310*b109 a311*b119 a312*b129 a313*b139 a314*b149 
a31*b110 64 16 a31 b110 
a32*b210 64 16 a32 b210 
a33*b310 64 16 a33 b310 
a34*b410 64 16 a34 b410 
a35*b510 64 16 a35 b510 
a36*b610 64 16 a36 b610 
a37*b710 64 16 a37 b710 
a38*b810 64 16 a38 b810 
a39*b910 64 16 a39 b910 
a310*b1010 64 16 a310 b1010 
a311*b1110 64 16 a311 b1110 
a312*b1210 64 16 a312 b1210 
a313*b1310 64 16 a313 b1310 
a314*b1410 64 16 a314 b1410 
C310 64 16 a31*b110 a32*b210 a33*b310 a34*b410 a35*b510 a36*b610 a37*b710 a38*b810 a39*b910 a310*b1010 a311*b1110 a312*b1210 a313*b1310 a314*b1410 
a31*b111 64 16 a31 b111 
a32*b211 64 16 a32 b211 
a33*b311 64 16 a33 b311 
a34*b411 64 16 a34 b411 
a35*b511 64 16 a35 b511 
a36*b611 64 16 a36 b611 
a37*b711 64 16 a37 b711 
a38*b811 64 16 a38 b811 
a39*b911 64 16 a39 b911 
a310*b1011 64 16 a310 b1011 
a311*b1111 64 16 a311 b1111 
a312*b1211 64 16 a312 b1211 
a313*b1311 64 16 a313 b1311 
a314*b1411 64 16 a314 b1411 
C311 64 16 a31*b111 a32*b211 a33*b311 a34*b411 a35*b511 a36*b611 a37*b711 a38*b811 a39*b911 a310*b1011 a311*b1111 a312*b1211 a313*b1311 a314*b1411 
a31*b112 64 16 a31 b112 
a32*b212 64 16 a32 b212 
a33*b312 64 16 a33 b312 
a34*b412 64 16 a34 b412 
a35*b512 64 16 a35 b512 
a36*b612 64 16 a36 b612 
a37*b712 64 16 a37 b712 
a38*b812 64 16 a38 b812 
a39*b912 64 16 a39 b912 
a310*b1012 64 16 a310 b1012 
a311*b1112 64 16 a311 b1112 
a312*b1212 64 16 a312 b1212 
a313*b1312 64 16 a313 b1312 
a314*b1412 64 16 a314 b1412 
C312 64 16 a31*b112 a32*b212 a33*b312 a34*b412 a35*b512 a36*b612 a37*b712 a38*b812 a39*b912 a310*b1012 a311*b1112 a312*b1212 a313*b1312 a314*b1412 
a31*b113 64 16 a31 b113 
a32*b213 64 16 a32 b213 
a33*b313 64 16 a33 b313 
a34*b413 64 16 a34 b413 
a35*b513 64 16 a35 b513 
a36*b613 64 16 a36 b613 
a37*b713 64 16 a37 b713 
a38*b813 64 16 a38 b813 
a39*b913 64 16 a39 b913 
a310*b1013 64 16 a310 b1013 
a311*b1113 64 16 a311 b1113 
a312*b1213 64 16 a312 b1213 
a313*b1313 64 16 a313 b1313 
a314*b1413 64 16 a314 b1413 
C313 64 16 a31*b113 a32*b213 a33*b313 a34*b413 a35*b513 a36*b613 a37*b713 a38*b813 a39*b913 a310*b1013 a311*b1113 a312*b1213 a313*b1313 a314*b1413 
a31*b114 64 16 a31 b114 
a32*b214 64 16 a32 b214 
a33*b314 64 16 a33 b314 
a34*b414 64 16 a34 b414 
a35*b514 64 16 a35 b514 
a36*b614 64 16 a36 b614 
a37*b714 64 16 a37 b714 
a38*b814 64 16 a38 b814 
a39*b914 64 16 a39 b914 
a310*b1014 64 16 a310 b1014 
a311*b1114 64 16 a311 b1114 
a312*b1214 64 16 a312 b1214 
a313*b1314 64 16 a313 b1314 
a314*b1414 64 16 a314 b1414 
C314 64 16 a31*b114 a32*b214 a33*b314 a34*b414 a35*b514 a36*b614 a37*b714 a38*b814 a39*b914 a310*b1014 a311*b1114 a312*b1214 a313*b1314 a314*b1414 
a41*b11 64 16 a41 b11 
a42*b21 64 16 a42 b21 
a43*b31 64 16 a43 b31 
a44*b41 64 16 a44 b41 
a45*b51 64 16 a45 b51 
a46*b61 64 16 a46 b61 
a47*b71 64 16 a47 b71 
a48*b81 64 16 a48 b81 
a49*b91 64 16 a49 b91 
a410*b101 64 16 a410 b101 
a411*b111 64 16 a411 b111 
a412*b121 64 16 a412 b121 
a413*b131 64 16 a413 b131 
a414*b141 64 16 a414 b141 
C41 64 16 a41*b11 a42*b21 a43*b31 a44*b41 a45*b51 a46*b61 a47*b71 a48*b81 a49*b91 a410*b101 a411*b111 a412*b121 a413*b131 a414*b141 
a41*b12 64 16 a41 b12 
a42*b22 64 16 a42 b22 
a43*b32 64 16 a43 b32 
a44*b42 64 16 a44 b42 
a45*b52 64 16 a45 b52 
a46*b62 64 16 a46 b62 
a47*b72 64 16 a47 b72 
a48*b82 64 16 a48 b82 
a49*b92 64 16 a49 b92 
a410*b102 64 16 a410 b102 
a411*b112 64 16 a411 b112 
a412*b122 64 16 a412 b122 
a413*b132 64 16 a413 b132 
a414*b142 64 16 a414 b142 
C42 64 16 a41*b12 a42*b22 a43*b32 a44*b42 a45*b52 a46*b62 a47*b72 a48*b82 a49*b92 a410*b102 a411*b112 a412*b122 a413*b132 a414*b142 
a41*b13 64 16 a41 b13 
a42*b23 64 16 a42 b23 
a43*b33 64 16 a43 b33 
a44*b43 64 16 a44 b43 
a45*b53 64 16 a45 b53 
a46*b63 64 16 a46 b63 
a47*b73 64 16 a47 b73 
a48*b83 64 16 a48 b83 
a49*b93 64 16 a49 b93 
a410*b103 64 16 a410 b103 
a411*b113 64 16 a411 b113 
a412*b123 64 16 a412 b123 
a413*b133 64 16 a413 b133 
a414*b143 64 16 a414 b143 
C43 64 16 a41*b13 a42*b23 a43*b33 a44*b43 a45*b53 a46*b63 a47*b73 a48*b83 a49*b93 a410*b103 a411*b113 a412*b123 a413*b133 a414*b143 
a41*b14 64 16 a41 b14 
a42*b24 64 16 a42 b24 
a43*b34 64 16 a43 b34 
a44*b44 64 16 a44 b44 
a45*b54 64 16 a45 b54 
a46*b64 64 16 a46 b64 
a47*b74 64 16 a47 b74 
a48*b84 64 16 a48 b84 
a49*b94 64 16 a49 b94 
a410*b104 64 16 a410 b104 
a411*b114 64 16 a411 b114 
a412*b124 64 16 a412 b124 
a413*b134 64 16 a413 b134 
a414*b144 64 16 a414 b144 
C44 64 16 a41*b14 a42*b24 a43*b34 a44*b44 a45*b54 a46*b64 a47*b74 a48*b84 a49*b94 a410*b104 a411*b114 a412*b124 a413*b134 a414*b144 
a41*b15 64 16 a41 b15 
a42*b25 64 16 a42 b25 
a43*b35 64 16 a43 b35 
a44*b45 64 16 a44 b45 
a45*b55 64 16 a45 b55 
a46*b65 64 16 a46 b65 
a47*b75 64 16 a47 b75 
a48*b85 64 16 a48 b85 
a49*b95 64 16 a49 b95 
a410*b105 64 16 a410 b105 
a411*b115 64 16 a411 b115 
a412*b125 64 16 a412 b125 
a413*b135 64 16 a413 b135 
a414*b145 64 16 a414 b145 
C45 64 16 a41*b15 a42*b25 a43*b35 a44*b45 a45*b55 a46*b65 a47*b75 a48*b85 a49*b95 a410*b105 a411*b115 a412*b125 a413*b135 a414*b145 
a41*b16 64 16 a41 b16 
a42*b26 64 16 a42 b26 
a43*b36 64 16 a43 b36 
a44*b46 64 16 a44 b46 
a45*b56 64 16 a45 b56 
a46*b66 64 16 a46 b66 
a47*b76 64 16 a47 b76 
a48*b86 64 16 a48 b86 
a49*b96 64 16 a49 b96 
a410*b106 64 16 a410 b106 
a411*b116 64 16 a411 b116 
a412*b126 64 16 a412 b126 
a413*b136 64 16 a413 b136 
a414*b146 64 16 a414 b146 
C46 64 16 a41*b16 a42*b26 a43*b36 a44*b46 a45*b56 a46*b66 a47*b76 a48*b86 a49*b96 a410*b106 a411*b116 a412*b126 a413*b136 a414*b146 
a41*b17 64 16 a41 b17 
a42*b27 64 16 a42 b27 
a43*b37 64 16 a43 b37 
a44*b47 64 16 a44 b47 
a45*b57 64 16 a45 b57 
a46*b67 64 16 a46 b67 
a47*b77 64 16 a47 b77 
a48*b87 64 16 a48 b87 
a49*b97 64 16 a49 b97 
a410*b107 64 16 a410 b107 
a411*b117 64 16 a411 b117 
a412*b127 64 16 a412 b127 
a413*b137 64 16 a413 b137 
a414*b147 64 16 a414 b147 
C47 64 16 a41*b17 a42*b27 a43*b37 a44*b47 a45*b57 a46*b67 a47*b77 a48*b87 a49*b97 a410*b107 a411*b117 a412*b127 a413*b137 a414*b147 
a41*b18 64 16 a41 b18 
a42*b28 64 16 a42 b28 
a43*b38 64 16 a43 b38 
a44*b48 64 16 a44 b48 
a45*b58 64 16 a45 b58 
a46*b68 64 16 a46 b68 
a47*b78 64 16 a47 b78 
a48*b88 64 16 a48 b88 
a49*b98 64 16 a49 b98 
a410*b108 64 16 a410 b108 
a411*b118 64 16 a411 b118 
a412*b128 64 16 a412 b128 
a413*b138 64 16 a413 b138 
a414*b148 64 16 a414 b148 
C48 64 16 a41*b18 a42*b28 a43*b38 a44*b48 a45*b58 a46*b68 a47*b78 a48*b88 a49*b98 a410*b108 a411*b118 a412*b128 a413*b138 a414*b148 
a41*b19 64 16 a41 b19 
a42*b29 64 16 a42 b29 
a43*b39 64 16 a43 b39 
a44*b49 64 16 a44 b49 
a45*b59 64 16 a45 b59 
a46*b69 64 16 a46 b69 
a47*b79 64 16 a47 b79 
a48*b89 64 16 a48 b89 
a49*b99 64 16 a49 b99 
a410*b109 64 16 a410 b109 
a411*b119 64 16 a411 b119 
a412*b129 64 16 a412 b129 
a413*b139 64 16 a413 b139 
a414*b149 64 16 a414 b149 
C49 64 16 a41*b19 a42*b29 a43*b39 a44*b49 a45*b59 a46*b69 a47*b79 a48*b89 a49*b99 a410*b109 a411*b119 a412*b129 a413*b139 a414*b149 
a41*b110 64 16 a41 b110 
a42*b210 64 16 a42 b210 
a43*b310 64 16 a43 b310 
a44*b410 64 16 a44 b410 
a45*b510 64 16 a45 b510 
a46*b610 64 16 a46 b610 
a47*b710 64 16 a47 b710 
a48*b810 64 16 a48 b810 
a49*b910 64 16 a49 b910 
a410*b1010 64 16 a410 b1010 
a411*b1110 64 16 a411 b1110 
a412*b1210 64 16 a412 b1210 
a413*b1310 64 16 a413 b1310 
a414*b1410 64 16 a414 b1410 
C410 64 16 a41*b110 a42*b210 a43*b310 a44*b410 a45*b510 a46*b610 a47*b710 a48*b810 a49*b910 a410*b1010 a411*b1110 a412*b1210 a413*b1310 a414*b1410 
a41*b111 64 16 a41 b111 
a42*b211 64 16 a42 b211 
a43*b311 64 16 a43 b311 
a44*b411 64 16 a44 b411 
a45*b511 64 16 a45 b511 
a46*b611 64 16 a46 b611 
a47*b711 64 16 a47 b711 
a48*b811 64 16 a48 b811 
a49*b911 64 16 a49 b911 
a410*b1011 64 16 a410 b1011 
a411*b1111 64 16 a411 b1111 
a412*b1211 64 16 a412 b1211 
a413*b1311 64 16 a413 b1311 
a414*b1411 64 16 a414 b1411 
C411 64 16 a41*b111 a42*b211 a43*b311 a44*b411 a45*b511 a46*b611 a47*b711 a48*b811 a49*b911 a410*b1011 a411*b1111 a412*b1211 a413*b1311 a414*b1411 
a41*b112 64 16 a41 b112 
a42*b212 64 16 a42 b212 
a43*b312 64 16 a43 b312 
a44*b412 64 16 a44 b412 
a45*b512 64 16 a45 b512 
a46*b612 64 16 a46 b612 
a47*b712 64 16 a47 b712 
a48*b812 64 16 a48 b812 
a49*b912 64 16 a49 b912 
a410*b1012 64 16 a410 b1012 
a411*b1112 64 16 a411 b1112 
a412*b1212 64 16 a412 b1212 
a413*b1312 64 16 a413 b1312 
a414*b1412 64 16 a414 b1412 
C412 64 16 a41*b112 a42*b212 a43*b312 a44*b412 a45*b512 a46*b612 a47*b712 a48*b812 a49*b912 a410*b1012 a411*b1112 a412*b1212 a413*b1312 a414*b1412 
a41*b113 64 16 a41 b113 
a42*b213 64 16 a42 b213 
a43*b313 64 16 a43 b313 
a44*b413 64 16 a44 b413 
a45*b513 64 16 a45 b513 
a46*b613 64 16 a46 b613 
a47*b713 64 16 a47 b713 
a48*b813 64 16 a48 b813 
a49*b913 64 16 a49 b913 
a410*b1013 64 16 a410 b1013 
a411*b1113 64 16 a411 b1113 
a412*b1213 64 16 a412 b1213 
a413*b1313 64 16 a413 b1313 
a414*b1413 64 16 a414 b1413 
C413 64 16 a41*b113 a42*b213 a43*b313 a44*b413 a45*b513 a46*b613 a47*b713 a48*b813 a49*b913 a410*b1013 a411*b1113 a412*b1213 a413*b1313 a414*b1413 
a41*b114 64 16 a41 b114 
a42*b214 64 16 a42 b214 
a43*b314 64 16 a43 b314 
a44*b414 64 16 a44 b414 
a45*b514 64 16 a45 b514 
a46*b614 64 16 a46 b614 
a47*b714 64 16 a47 b714 
a48*b814 64 16 a48 b814 
a49*b914 64 16 a49 b914 
a410*b1014 64 16 a410 b1014 
a411*b1114 64 16 a411 b1114 
a412*b1214 64 16 a412 b1214 
a413*b1314 64 16 a413 b1314 
a414*b1414 64 16 a414 b1414 
C414 64 16 a41*b114 a42*b214 a43*b314 a44*b414 a45*b514 a46*b614 a47*b714 a48*b814 a49*b914 a410*b1014 a411*b1114 a412*b1214 a413*b1314 a414*b1414 
a51*b11 64 16 a51 b11 
a52*b21 64 16 a52 b21 
a53*b31 64 16 a53 b31 
a54*b41 64 16 a54 b41 
a55*b51 64 16 a55 b51 
a56*b61 64 16 a56 b61 
a57*b71 64 16 a57 b71 
a58*b81 64 16 a58 b81 
a59*b91 64 16 a59 b91 
a510*b101 64 16 a510 b101 
a511*b111 64 16 a511 b111 
a512*b121 64 16 a512 b121 
a513*b131 64 16 a513 b131 
a514*b141 64 16 a514 b141 
C51 64 16 a51*b11 a52*b21 a53*b31 a54*b41 a55*b51 a56*b61 a57*b71 a58*b81 a59*b91 a510*b101 a511*b111 a512*b121 a513*b131 a514*b141 
a51*b12 64 16 a51 b12 
a52*b22 64 16 a52 b22 
a53*b32 64 16 a53 b32 
a54*b42 64 16 a54 b42 
a55*b52 64 16 a55 b52 
a56*b62 64 16 a56 b62 
a57*b72 64 16 a57 b72 
a58*b82 64 16 a58 b82 
a59*b92 64 16 a59 b92 
a510*b102 64 16 a510 b102 
a511*b112 64 16 a511 b112 
a512*b122 64 16 a512 b122 
a513*b132 64 16 a513 b132 
a514*b142 64 16 a514 b142 
C52 64 16 a51*b12 a52*b22 a53*b32 a54*b42 a55*b52 a56*b62 a57*b72 a58*b82 a59*b92 a510*b102 a511*b112 a512*b122 a513*b132 a514*b142 
a51*b13 64 16 a51 b13 
a52*b23 64 16 a52 b23 
a53*b33 64 16 a53 b33 
a54*b43 64 16 a54 b43 
a55*b53 64 16 a55 b53 
a56*b63 64 16 a56 b63 
a57*b73 64 16 a57 b73 
a58*b83 64 16 a58 b83 
a59*b93 64 16 a59 b93 
a510*b103 64 16 a510 b103 
a511*b113 64 16 a511 b113 
a512*b123 64 16 a512 b123 
a513*b133 64 16 a513 b133 
a514*b143 64 16 a514 b143 
C53 64 16 a51*b13 a52*b23 a53*b33 a54*b43 a55*b53 a56*b63 a57*b73 a58*b83 a59*b93 a510*b103 a511*b113 a512*b123 a513*b133 a514*b143 
a51*b14 64 16 a51 b14 
a52*b24 64 16 a52 b24 
a53*b34 64 16 a53 b34 
a54*b44 64 16 a54 b44 
a55*b54 64 16 a55 b54 
a56*b64 64 16 a56 b64 
a57*b74 64 16 a57 b74 
a58*b84 64 16 a58 b84 
a59*b94 64 16 a59 b94 
a510*b104 64 16 a510 b104 
a511*b114 64 16 a511 b114 
a512*b124 64 16 a512 b124 
a513*b134 64 16 a513 b134 
a514*b144 64 16 a514 b144 
C54 64 16 a51*b14 a52*b24 a53*b34 a54*b44 a55*b54 a56*b64 a57*b74 a58*b84 a59*b94 a510*b104 a511*b114 a512*b124 a513*b134 a514*b144 
a51*b15 64 16 a51 b15 
a52*b25 64 16 a52 b25 
a53*b35 64 16 a53 b35 
a54*b45 64 16 a54 b45 
a55*b55 64 16 a55 b55 
a56*b65 64 16 a56 b65 
a57*b75 64 16 a57 b75 
a58*b85 64 16 a58 b85 
a59*b95 64 16 a59 b95 
a510*b105 64 16 a510 b105 
a511*b115 64 16 a511 b115 
a512*b125 64 16 a512 b125 
a513*b135 64 16 a513 b135 
a514*b145 64 16 a514 b145 
C55 64 16 a51*b15 a52*b25 a53*b35 a54*b45 a55*b55 a56*b65 a57*b75 a58*b85 a59*b95 a510*b105 a511*b115 a512*b125 a513*b135 a514*b145 
a51*b16 64 16 a51 b16 
a52*b26 64 16 a52 b26 
a53*b36 64 16 a53 b36 
a54*b46 64 16 a54 b46 
a55*b56 64 16 a55 b56 
a56*b66 64 16 a56 b66 
a57*b76 64 16 a57 b76 
a58*b86 64 16 a58 b86 
a59*b96 64 16 a59 b96 
a510*b106 64 16 a510 b106 
a511*b116 64 16 a511 b116 
a512*b126 64 16 a512 b126 
a513*b136 64 16 a513 b136 
a514*b146 64 16 a514 b146 
C56 64 16 a51*b16 a52*b26 a53*b36 a54*b46 a55*b56 a56*b66 a57*b76 a58*b86 a59*b96 a510*b106 a511*b116 a512*b126 a513*b136 a514*b146 
a51*b17 64 16 a51 b17 
a52*b27 64 16 a52 b27 
a53*b37 64 16 a53 b37 
a54*b47 64 16 a54 b47 
a55*b57 64 16 a55 b57 
a56*b67 64 16 a56 b67 
a57*b77 64 16 a57 b77 
a58*b87 64 16 a58 b87 
a59*b97 64 16 a59 b97 
a510*b107 64 16 a510 b107 
a511*b117 64 16 a511 b117 
a512*b127 64 16 a512 b127 
a513*b137 64 16 a513 b137 
a514*b147 64 16 a514 b147 
C57 64 16 a51*b17 a52*b27 a53*b37 a54*b47 a55*b57 a56*b67 a57*b77 a58*b87 a59*b97 a510*b107 a511*b117 a512*b127 a513*b137 a514*b147 
a51*b18 64 16 a51 b18 
a52*b28 64 16 a52 b28 
a53*b38 64 16 a53 b38 
a54*b48 64 16 a54 b48 
a55*b58 64 16 a55 b58 
a56*b68 64 16 a56 b68 
a57*b78 64 16 a57 b78 
a58*b88 64 16 a58 b88 
a59*b98 64 16 a59 b98 
a510*b108 64 16 a510 b108 
a511*b118 64 16 a511 b118 
a512*b128 64 16 a512 b128 
a513*b138 64 16 a513 b138 
a514*b148 64 16 a514 b148 
C58 64 16 a51*b18 a52*b28 a53*b38 a54*b48 a55*b58 a56*b68 a57*b78 a58*b88 a59*b98 a510*b108 a511*b118 a512*b128 a513*b138 a514*b148 
a51*b19 64 16 a51 b19 
a52*b29 64 16 a52 b29 
a53*b39 64 16 a53 b39 
a54*b49 64 16 a54 b49 
a55*b59 64 16 a55 b59 
a56*b69 64 16 a56 b69 
a57*b79 64 16 a57 b79 
a58*b89 64 16 a58 b89 
a59*b99 64 16 a59 b99 
a510*b109 64 16 a510 b109 
a511*b119 64 16 a511 b119 
a512*b129 64 16 a512 b129 
a513*b139 64 16 a513 b139 
a514*b149 64 16 a514 b149 
C59 64 16 a51*b19 a52*b29 a53*b39 a54*b49 a55*b59 a56*b69 a57*b79 a58*b89 a59*b99 a510*b109 a511*b119 a512*b129 a513*b139 a514*b149 
a51*b110 64 16 a51 b110 
a52*b210 64 16 a52 b210 
a53*b310 64 16 a53 b310 
a54*b410 64 16 a54 b410 
a55*b510 64 16 a55 b510 
a56*b610 64 16 a56 b610 
a57*b710 64 16 a57 b710 
a58*b810 64 16 a58 b810 
a59*b910 64 16 a59 b910 
a510*b1010 64 16 a510 b1010 
a511*b1110 64 16 a511 b1110 
a512*b1210 64 16 a512 b1210 
a513*b1310 64 16 a513 b1310 
a514*b1410 64 16 a514 b1410 
C510 64 16 a51*b110 a52*b210 a53*b310 a54*b410 a55*b510 a56*b610 a57*b710 a58*b810 a59*b910 a510*b1010 a511*b1110 a512*b1210 a513*b1310 a514*b1410 
a51*b111 64 16 a51 b111 
a52*b211 64 16 a52 b211 
a53*b311 64 16 a53 b311 
a54*b411 64 16 a54 b411 
a55*b511 64 16 a55 b511 
a56*b611 64 16 a56 b611 
a57*b711 64 16 a57 b711 
a58*b811 64 16 a58 b811 
a59*b911 64 16 a59 b911 
a510*b1011 64 16 a510 b1011 
a511*b1111 64 16 a511 b1111 
a512*b1211 64 16 a512 b1211 
a513*b1311 64 16 a513 b1311 
a514*b1411 64 16 a514 b1411 
C511 64 16 a51*b111 a52*b211 a53*b311 a54*b411 a55*b511 a56*b611 a57*b711 a58*b811 a59*b911 a510*b1011 a511*b1111 a512*b1211 a513*b1311 a514*b1411 
a51*b112 64 16 a51 b112 
a52*b212 64 16 a52 b212 
a53*b312 64 16 a53 b312 
a54*b412 64 16 a54 b412 
a55*b512 64 16 a55 b512 
a56*b612 64 16 a56 b612 
a57*b712 64 16 a57 b712 
a58*b812 64 16 a58 b812 
a59*b912 64 16 a59 b912 
a510*b1012 64 16 a510 b1012 
a511*b1112 64 16 a511 b1112 
a512*b1212 64 16 a512 b1212 
a513*b1312 64 16 a513 b1312 
a514*b1412 64 16 a514 b1412 
C512 64 16 a51*b112 a52*b212 a53*b312 a54*b412 a55*b512 a56*b612 a57*b712 a58*b812 a59*b912 a510*b1012 a511*b1112 a512*b1212 a513*b1312 a514*b1412 
a51*b113 64 16 a51 b113 
a52*b213 64 16 a52 b213 
a53*b313 64 16 a53 b313 
a54*b413 64 16 a54 b413 
a55*b513 64 16 a55 b513 
a56*b613 64 16 a56 b613 
a57*b713 64 16 a57 b713 
a58*b813 64 16 a58 b813 
a59*b913 64 16 a59 b913 
a510*b1013 64 16 a510 b1013 
a511*b1113 64 16 a511 b1113 
a512*b1213 64 16 a512 b1213 
a513*b1313 64 16 a513 b1313 
a514*b1413 64 16 a514 b1413 
C513 64 16 a51*b113 a52*b213 a53*b313 a54*b413 a55*b513 a56*b613 a57*b713 a58*b813 a59*b913 a510*b1013 a511*b1113 a512*b1213 a513*b1313 a514*b1413 
a51*b114 64 16 a51 b114 
a52*b214 64 16 a52 b214 
a53*b314 64 16 a53 b314 
