split-a 1152 576 
a412*b121 8 4 a412 b121 
C41 16 4 a41*b11 a42*b21 a43*b31 a44*b41 a45*b51 a46*b61 a47*b71 a48*b81 a49*b91 a410*b101 a411*b111 a412*b121 
a41*b12 8 4 a41 b12 
a42*b22 8 4 a42 b22 
a43*b32 8 4 a43 b32 
a44*b42 8 4 a44 b42 
a45*b52 8 4 a45 b52 
a46*b62 8 4 a46 b62 
a47*b72 8 4 a47 b72 
a48*b82 8 4 a48 b82 
a49*b92 8 4 a49 b92 
a410*b102 8 4 a410 b102 
a411*b112 8 4 a411 b112 
a412*b122 8 4 a412 b122 
C42 16 4 a41*b12 a42*b22 a43*b32 a44*b42 a45*b52 a46*b62 a47*b72 a48*b82 a49*b92 a410*b102 a411*b112 a412*b122 
a41*b13 8 4 a41 b13 
a42*b23 8 4 a42 b23 
a43*b33 8 4 a43 b33 
a44*b43 8 4 a44 b43 
a45*b53 8 4 a45 b53 
a46*b63 8 4 a46 b63 
a47*b73 8 4 a47 b73 
a48*b83 8 4 a48 b83 
a49*b93 8 4 a49 b93 
a410*b103 8 4 a410 b103 
a411*b113 8 4 a411 b113 
a412*b123 8 4 a412 b123 
C43 16 4 a41*b13 a42*b23 a43*b33 a44*b43 a45*b53 a46*b63 a47*b73 a48*b83 a49*b93 a410*b103 a411*b113 a412*b123 
a41*b14 8 4 a41 b14 
a42*b24 8 4 a42 b24 
a43*b34 8 4 a43 b34 
a44*b44 8 4 a44 b44 
a45*b54 8 4 a45 b54 
a46*b64 8 4 a46 b64 
a47*b74 8 4 a47 b74 
a48*b84 8 4 a48 b84 
a49*b94 8 4 a49 b94 
a410*b104 8 4 a410 b104 
a411*b114 8 4 a411 b114 
a412*b124 8 4 a412 b124 
C44 16 4 a41*b14 a42*b24 a43*b34 a44*b44 a45*b54 a46*b64 a47*b74 a48*b84 a49*b94 a410*b104 a411*b114 a412*b124 
a41*b15 8 4 a41 b15 
a42*b25 8 4 a42 b25 
a43*b35 8 4 a43 b35 
a44*b45 8 4 a44 b45 
a45*b55 8 4 a45 b55 
a46*b65 8 4 a46 b65 
a47*b75 8 4 a47 b75 
a48*b85 8 4 a48 b85 
a49*b95 8 4 a49 b95 
a410*b105 8 4 a410 b105 
a411*b115 8 4 a411 b115 
a412*b125 8 4 a412 b125 
C45 16 4 a41*b15 a42*b25 a43*b35 a44*b45 a45*b55 a46*b65 a47*b75 a48*b85 a49*b95 a410*b105 a411*b115 a412*b125 
a41*b16 8 4 a41 b16 
a42*b26 8 4 a42 b26 
a43*b36 8 4 a43 b36 
a44*b46 8 4 a44 b46 
a45*b56 8 4 a45 b56 
a46*b66 8 4 a46 b66 
a47*b76 8 4 a47 b76 
a48*b86 8 4 a48 b86 
a49*b96 8 4 a49 b96 
a410*b106 8 4 a410 b106 
a411*b116 8 4 a411 b116 
a412*b126 8 4 a412 b126 
C46 16 4 a41*b16 a42*b26 a43*b36 a44*b46 a45*b56 a46*b66 a47*b76 a48*b86 a49*b96 a410*b106 a411*b116 a412*b126 
a41*b17 8 4 a41 b17 
a42*b27 8 4 a42 b27 
a43*b37 8 4 a43 b37 
a44*b47 8 4 a44 b47 
a45*b57 8 4 a45 b57 
a46*b67 8 4 a46 b67 
a47*b77 8 4 a47 b77 
a48*b87 8 4 a48 b87 
a49*b97 8 4 a49 b97 
a410*b107 8 4 a410 b107 
a411*b117 8 4 a411 b117 
a412*b127 8 4 a412 b127 
C47 16 4 a41*b17 a42*b27 a43*b37 a44*b47 a45*b57 a46*b67 a47*b77 a48*b87 a49*b97 a410*b107 a411*b117 a412*b127 
a41*b18 8 4 a41 b18 
a42*b28 8 4 a42 b28 
a43*b38 8 4 a43 b38 
a44*b48 8 4 a44 b48 
a45*b58 8 4 a45 b58 
a46*b68 8 4 a46 b68 
a47*b78 8 4 a47 b78 
a48*b88 8 4 a48 b88 
a49*b98 8 4 a49 b98 
a410*b108 8 4 a410 b108 
a411*b118 8 4 a411 b118 
a412*b128 8 4 a412 b128 
C48 16 4 a41*b18 a42*b28 a43*b38 a44*b48 a45*b58 a46*b68 a47*b78 a48*b88 a49*b98 a410*b108 a411*b118 a412*b128 
a41*b19 8 4 a41 b19 
a42*b29 8 4 a42 b29 
a43*b39 8 4 a43 b39 
a44*b49 8 4 a44 b49 
a45*b59 8 4 a45 b59 
a46*b69 8 4 a46 b69 
a47*b79 8 4 a47 b79 
a48*b89 8 4 a48 b89 
a49*b99 8 4 a49 b99 
a410*b109 8 4 a410 b109 
a411*b119 8 4 a411 b119 
a412*b129 8 4 a412 b129 
C49 16 4 a41*b19 a42*b29 a43*b39 a44*b49 a45*b59 a46*b69 a47*b79 a48*b89 a49*b99 a410*b109 a411*b119 a412*b129 
a41*b110 8 4 a41 b110 
a42*b210 8 4 a42 b210 
a43*b310 8 4 a43 b310 
a44*b410 8 4 a44 b410 
a45*b510 8 4 a45 b510 
a46*b610 8 4 a46 b610 
a47*b710 8 4 a47 b710 
a48*b810 8 4 a48 b810 
a49*b910 8 4 a49 b910 
a410*b1010 8 4 a410 b1010 
a411*b1110 8 4 a411 b1110 
a412*b1210 8 4 a412 b1210 
C410 16 4 a41*b110 a42*b210 a43*b310 a44*b410 a45*b510 a46*b610 a47*b710 a48*b810 a49*b910 a410*b1010 a411*b1110 a412*b1210 
a41*b111 8 4 a41 b111 
a42*b211 8 4 a42 b211 
a43*b311 8 4 a43 b311 
a44*b411 8 4 a44 b411 
a45*b511 8 4 a45 b511 
a46*b611 8 4 a46 b611 
a47*b711 8 4 a47 b711 
a48*b811 8 4 a48 b811 
a49*b911 8 4 a49 b911 
a410*b1011 8 4 a410 b1011 
a411*b1111 8 4 a411 b1111 
a412*b1211 8 4 a412 b1211 
C411 16 4 a41*b111 a42*b211 a43*b311 a44*b411 a45*b511 a46*b611 a47*b711 a48*b811 a49*b911 a410*b1011 a411*b1111 a412*b1211 
a41*b112 8 4 a41 b112 
a42*b212 8 4 a42 b212 
a43*b312 8 4 a43 b312 
a44*b412 8 4 a44 b412 
a45*b512 8 4 a45 b512 
a46*b612 8 4 a46 b612 
a47*b712 8 4 a47 b712 
a48*b812 8 4 a48 b812 
a49*b912 8 4 a49 b912 
a410*b1012 8 4 a410 b1012 
a411*b1112 8 4 a411 b1112 
a412*b1212 8 4 a412 b1212 
C412 16 4 a41*b112 a42*b212 a43*b312 a44*b412 a45*b512 a46*b612 a47*b712 a48*b812 a49*b912 a410*b1012 a411*b1112 a412*b1212 
a51*b11 8 4 a51 b11 
a52*b21 8 4 a52 b21 
a53*b31 8 4 a53 b31 
a54*b41 8 4 a54 b41 
a55*b51 8 4 a55 b51 
a56*b61 8 4 a56 b61 
a57*b71 8 4 a57 b71 
a58*b81 8 4 a58 b81 
a59*b91 8 4 a59 b91 
a510*b101 8 4 a510 b101 
a511*b111 8 4 a511 b111 
a512*b121 8 4 a512 b121 
C51 16 4 a51*b11 a52*b21 a53*b31 a54*b41 a55*b51 a56*b61 a57*b71 a58*b81 a59*b91 a510*b101 a511*b111 a512*b121 
a51*b12 8 4 a51 b12 
a52*b22 8 4 a52 b22 
a53*b32 8 4 a53 b32 
a54*b42 8 4 a54 b42 
a55*b52 8 4 a55 b52 
a56*b62 8 4 a56 b62 
a57*b72 8 4 a57 b72 
a58*b82 8 4 a58 b82 
a59*b92 8 4 a59 b92 
a510*b102 8 4 a510 b102 
a511*b112 8 4 a511 b112 
a512*b122 8 4 a512 b122 
C52 16 4 a51*b12 a52*b22 a53*b32 a54*b42 a55*b52 a56*b62 a57*b72 a58*b82 a59*b92 a510*b102 a511*b112 a512*b122 
a51*b13 8 4 a51 b13 
a52*b23 8 4 a52 b23 
a53*b33 8 4 a53 b33 
a54*b43 8 4 a54 b43 
a55*b53 8 4 a55 b53 
a56*b63 8 4 a56 b63 
a57*b73 8 4 a57 b73 
a58*b83 8 4 a58 b83 
a59*b93 8 4 a59 b93 
a510*b103 8 4 a510 b103 
a511*b113 8 4 a511 b113 
a512*b123 8 4 a512 b123 
C53 16 4 a51*b13 a52*b23 a53*b33 a54*b43 a55*b53 a56*b63 a57*b73 a58*b83 a59*b93 a510*b103 a511*b113 a512*b123 
a51*b14 8 4 a51 b14 
a52*b24 8 4 a52 b24 
a53*b34 8 4 a53 b34 
a54*b44 8 4 a54 b44 
a55*b54 8 4 a55 b54 
a56*b64 8 4 a56 b64 
a57*b74 8 4 a57 b74 
a58*b84 8 4 a58 b84 
a59*b94 8 4 a59 b94 
a510*b104 8 4 a510 b104 
a511*b114 8 4 a511 b114 
a512*b124 8 4 a512 b124 
C54 16 4 a51*b14 a52*b24 a53*b34 a54*b44 a55*b54 a56*b64 a57*b74 a58*b84 a59*b94 a510*b104 a511*b114 a512*b124 
a51*b15 8 4 a51 b15 
a52*b25 8 4 a52 b25 
a53*b35 8 4 a53 b35 
a54*b45 8 4 a54 b45 
a55*b55 8 4 a55 b55 
a56*b65 8 4 a56 b65 
a57*b75 8 4 a57 b75 
a58*b85 8 4 a58 b85 
a59*b95 8 4 a59 b95 
a510*b105 8 4 a510 b105 
a511*b115 8 4 a511 b115 
a512*b125 8 4 a512 b125 
C55 16 4 a51*b15 a52*b25 a53*b35 a54*b45 a55*b55 a56*b65 a57*b75 a58*b85 a59*b95 a510*b105 a511*b115 a512*b125 
a51*b16 8 4 a51 b16 
a52*b26 8 4 a52 b26 
a53*b36 8 4 a53 b36 
a54*b46 8 4 a54 b46 
a55*b56 8 4 a55 b56 
a56*b66 8 4 a56 b66 
a57*b76 8 4 a57 b76 
a58*b86 8 4 a58 b86 
a59*b96 8 4 a59 b96 
a510*b106 8 4 a510 b106 
a511*b116 8 4 a511 b116 
a512*b126 8 4 a512 b126 
C56 16 4 a51*b16 a52*b26 a53*b36 a54*b46 a55*b56 a56*b66 a57*b76 a58*b86 a59*b96 a510*b106 a511*b116 a512*b126 
a51*b17 8 4 a51 b17 
a52*b27 8 4 a52 b27 
a53*b37 8 4 a53 b37 
a54*b47 8 4 a54 b47 
a55*b57 8 4 a55 b57 
a56*b67 8 4 a56 b67 
a57*b77 8 4 a57 b77 
a58*b87 8 4 a58 b87 
a59*b97 8 4 a59 b97 
a510*b107 8 4 a510 b107 
a511*b117 8 4 a511 b117 
a512*b127 8 4 a512 b127 
C57 16 4 a51*b17 a52*b27 a53*b37 a54*b47 a55*b57 a56*b67 a57*b77 a58*b87 a59*b97 a510*b107 a511*b117 a512*b127 
a51*b18 8 4 a51 b18 
a52*b28 8 4 a52 b28 
a53*b38 8 4 a53 b38 
a54*b48 8 4 a54 b48 
a55*b58 8 4 a55 b58 
a56*b68 8 4 a56 b68 
a57*b78 8 4 a57 b78 
a58*b88 8 4 a58 b88 
a59*b98 8 4 a59 b98 
a510*b108 8 4 a510 b108 
a511*b118 8 4 a511 b118 
a512*b128 8 4 a512 b128 
C58 16 4 a51*b18 a52*b28 a53*b38 a54*b48 a55*b58 a56*b68 a57*b78 a58*b88 a59*b98 a510*b108 a511*b118 a512*b128 
a51*b19 8 4 a51 b19 
a52*b29 8 4 a52 b29 
a53*b39 8 4 a53 b39 
a54*b49 8 4 a54 b49 
a55*b59 8 4 a55 b59 
a56*b69 8 4 a56 b69 
a57*b79 8 4 a57 b79 
a58*b89 8 4 a58 b89 
a59*b99 8 4 a59 b99 
a510*b109 8 4 a510 b109 
a511*b119 8 4 a511 b119 
a512*b129 8 4 a512 b129 
C59 16 4 a51*b19 a52*b29 a53*b39 a54*b49 a55*b59 a56*b69 a57*b79 a58*b89 a59*b99 a510*b109 a511*b119 a512*b129 
a51*b110 8 4 a51 b110 
a52*b210 8 4 a52 b210 
a53*b310 8 4 a53 b310 
a54*b410 8 4 a54 b410 
a55*b510 8 4 a55 b510 
a56*b610 8 4 a56 b610 
a57*b710 8 4 a57 b710 
a58*b810 8 4 a58 b810 
a59*b910 8 4 a59 b910 
a510*b1010 8 4 a510 b1010 
a511*b1110 8 4 a511 b1110 
a512*b1210 8 4 a512 b1210 
C510 16 4 a51*b110 a52*b210 a53*b310 a54*b410 a55*b510 a56*b610 a57*b710 a58*b810 a59*b910 a510*b1010 a511*b1110 a512*b1210 
a51*b111 8 4 a51 b111 
a52*b211 8 4 a52 b211 
a53*b311 8 4 a53 b311 
a54*b411 8 4 a54 b411 
a55*b511 8 4 a55 b511 
a56*b611 8 4 a56 b611 
a57*b711 8 4 a57 b711 
a58*b811 8 4 a58 b811 
a59*b911 8 4 a59 b911 
a510*b1011 8 4 a510 b1011 
a511*b1111 8 4 a511 b1111 
a512*b1211 8 4 a512 b1211 
C511 16 4 a51*b111 a52*b211 a53*b311 a54*b411 a55*b511 a56*b611 a57*b711 a58*b811 a59*b911 a510*b1011 a511*b1111 a512*b1211 
a51*b112 8 4 a51 b112 
a52*b212 8 4 a52 b212 
a53*b312 8 4 a53 b312 
a54*b412 8 4 a54 b412 
a55*b512 8 4 a55 b512 
a56*b612 8 4 a56 b612 
a57*b712 8 4 a57 b712 
a58*b812 8 4 a58 b812 
a59*b912 8 4 a59 b912 
a510*b1012 8 4 a510 b1012 
a511*b1112 8 4 a511 b1112 
a512*b1212 8 4 a512 b1212 
C512 16 4 a51*b112 a52*b212 a53*b312 a54*b412 a55*b512 a56*b612 a57*b712 a58*b812 a59*b912 a510*b1012 a511*b1112 a512*b1212 
a61*b11 8 4 a61 b11 
a62*b21 8 4 a62 b21 
a63*b31 8 4 a63 b31 
a64*b41 8 4 a64 b41 
a65*b51 8 4 a65 b51 
a66*b61 8 4 a66 b61 
a67*b71 8 4 a67 b71 
a68*b81 8 4 a68 b81 
a69*b91 8 4 a69 b91 
a610*b101 8 4 a610 b101 
a611*b111 8 4 a611 b111 
a612*b121 8 4 a612 b121 
C61 16 4 a61*b11 a62*b21 a63*b31 a64*b41 a65*b51 a66*b61 a67*b71 a68*b81 a69*b91 a610*b101 a611*b111 a612*b121 
a61*b12 8 4 a61 b12 
a62*b22 8 4 a62 b22 
a63*b32 8 4 a63 b32 
a64*b42 8 4 a64 b42 
a65*b52 8 4 a65 b52 
a66*b62 8 4 a66 b62 
a67*b72 8 4 a67 b72 
a68*b82 8 4 a68 b82 
a69*b92 8 4 a69 b92 
a610*b102 8 4 a610 b102 
a611*b112 8 4 a611 b112 
a612*b122 8 4 a612 b122 
C62 16 4 a61*b12 a62*b22 a63*b32 a64*b42 a65*b52 a66*b62 a67*b72 a68*b82 a69*b92 a610*b102 a611*b112 a612*b122 
a61*b13 8 4 a61 b13 
a62*b23 8 4 a62 b23 
a63*b33 8 4 a63 b33 
a64*b43 8 4 a64 b43 
a65*b53 8 4 a65 b53 
a66*b63 8 4 a66 b63 
a67*b73 8 4 a67 b73 
a68*b83 8 4 a68 b83 
a69*b93 8 4 a69 b93 
a610*b103 8 4 a610 b103 
a611*b113 8 4 a611 b113 
a612*b123 8 4 a612 b123 
C63 16 4 a61*b13 a62*b23 a63*b33 a64*b43 a65*b53 a66*b63 a67*b73 a68*b83 a69*b93 a610*b103 a611*b113 a612*b123 
a61*b14 8 4 a61 b14 
a62*b24 8 4 a62 b24 
a63*b34 8 4 a63 b34 
a64*b44 8 4 a64 b44 
a65*b54 8 4 a65 b54 
a66*b64 8 4 a66 b64 
a67*b74 8 4 a67 b74 
a68*b84 8 4 a68 b84 
a69*b94 8 4 a69 b94 
a610*b104 8 4 a610 b104 
a611*b114 8 4 a611 b114 
a612*b124 8 4 a612 b124 
C64 16 4 a61*b14 a62*b24 a63*b34 a64*b44 a65*b54 a66*b64 a67*b74 a68*b84 a69*b94 a610*b104 a611*b114 a612*b124 
a61*b15 8 4 a61 b15 
a62*b25 8 4 a62 b25 
a63*b35 8 4 a63 b35 
a64*b45 8 4 a64 b45 
a65*b55 8 4 a65 b55 
a66*b65 8 4 a66 b65 
a67*b75 8 4 a67 b75 
a68*b85 8 4 a68 b85 
a69*b95 8 4 a69 b95 
a610*b105 8 4 a610 b105 
a611*b115 8 4 a611 b115 
a612*b125 8 4 a612 b125 
C65 16 4 a61*b15 a62*b25 a63*b35 a64*b45 a65*b55 a66*b65 a67*b75 a68*b85 a69*b95 a610*b105 a611*b115 a612*b125 
a61*b16 8 4 a61 b16 
a62*b26 8 4 a62 b26 
a63*b36 8 4 a63 b36 
a64*b46 8 4 a64 b46 
a65*b56 8 4 a65 b56 
a66*b66 8 4 a66 b66 
a67*b76 8 4 a67 b76 
a68*b86 8 4 a68 b86 
a69*b96 8 4 a69 b96 
a610*b106 8 4 a610 b106 
a611*b116 8 4 a611 b116 
a612*b126 8 4 a612 b126 
C66 16 4 a61*b16 a62*b26 a63*b36 a64*b46 a65*b56 a66*b66 a67*b76 a68*b86 a69*b96 a610*b106 a611*b116 a612*b126 
a61*b17 8 4 a61 b17 
a62*b27 8 4 a62 b27 
a63*b37 8 4 a63 b37 
a64*b47 8 4 a64 b47 
a65*b57 8 4 a65 b57 
a66*b67 8 4 a66 b67 
a67*b77 8 4 a67 b77 
a68*b87 8 4 a68 b87 
a69*b97 8 4 a69 b97 
a610*b107 8 4 a610 b107 
a611*b117 8 4 a611 b117 
a612*b127 8 4 a612 b127 
C67 16 4 a61*b17 a62*b27 a63*b37 a64*b47 a65*b57 a66*b67 a67*b77 a68*b87 a69*b97 a610*b107 a611*b117 a612*b127 
a61*b18 8 4 a61 b18 
a62*b28 8 4 a62 b28 
a63*b38 8 4 a63 b38 
a64*b48 8 4 a64 b48 
a65*b58 8 4 a65 b58 
a66*b68 8 4 a66 b68 
a67*b78 8 4 a67 b78 
a68*b88 8 4 a68 b88 
a69*b98 8 4 a69 b98 
a610*b108 8 4 a610 b108 
a611*b118 8 4 a611 b118 
a612*b128 8 4 a612 b128 
C68 16 4 a61*b18 a62*b28 a63*b38 a64*b48 a65*b58 a66*b68 a67*b78 a68*b88 a69*b98 a610*b108 a611*b118 a612*b128 
a61*b19 8 4 a61 b19 
a62*b29 8 4 a62 b29 
a63*b39 8 4 a63 b39 
a64*b49 8 4 a64 b49 
a65*b59 8 4 a65 b59 
a66*b69 8 4 a66 b69 
a67*b79 8 4 a67 b79 
a68*b89 8 4 a68 b89 
a69*b99 8 4 a69 b99 
a610*b109 8 4 a610 b109 
a611*b119 8 4 a611 b119 
a612*b129 8 4 a612 b129 
C69 16 4 a61*b19 a62*b29 a63*b39 a64*b49 a65*b59 a66*b69 a67*b79 a68*b89 a69*b99 a610*b109 a611*b119 a612*b129 
a61*b110 8 4 a61 b110 
a62*b210 8 4 a62 b210 
a63*b310 8 4 a63 b310 
a64*b410 8 4 a64 b410 
a65*b510 8 4 a65 b510 
a66*b610 8 4 a66 b610 
a67*b710 8 4 a67 b710 
a68*b810 8 4 a68 b810 
a69*b910 8 4 a69 b910 
a610*b1010 8 4 a610 b1010 
a611*b1110 8 4 a611 b1110 
a612*b1210 8 4 a612 b1210 
C610 16 4 a61*b110 a62*b210 a63*b310 a64*b410 a65*b510 a66*b610 a67*b710 a68*b810 a69*b910 a610*b1010 a611*b1110 a612*b1210 
a61*b111 8 4 a61 b111 
a62*b211 8 4 a62 b211 
a63*b311 8 4 a63 b311 
a64*b411 8 4 a64 b411 
a65*b511 8 4 a65 b511 
a66*b611 8 4 a66 b611 
a67*b711 8 4 a67 b711 
a68*b811 8 4 a68 b811 
a69*b911 8 4 a69 b911 
a610*b1011 8 4 a610 b1011 
a611*b1111 8 4 a611 b1111 
a612*b1211 8 4 a612 b1211 
C611 16 4 a61*b111 a62*b211 a63*b311 a64*b411 a65*b511 a66*b611 a67*b711 a68*b811 a69*b911 a610*b1011 a611*b1111 a612*b1211 
a61*b112 8 4 a61 b112 
a62*b212 8 4 a62 b212 
a63*b312 8 4 a63 b312 
a64*b412 8 4 a64 b412 
a65*b512 8 4 a65 b512 
a66*b612 8 4 a66 b612 
a67*b712 8 4 a67 b712 
a68*b812 8 4 a68 b812 
a69*b912 8 4 a69 b912 
a610*b1012 8 4 a610 b1012 
a611*b1112 8 4 a611 b1112 
a612*b1212 8 4 a612 b1212 
C612 16 4 a61*b112 a62*b212 a63*b312 a64*b412 a65*b512 a66*b612 a67*b712 a68*b812 a69*b912 a610*b1012 a611*b1112 a612*b1212 
a71*b11 8 4 a71 b11 
a72*b21 8 4 a72 b21 
a73*b31 8 4 a73 b31 
a74*b41 8 4 a74 b41 
a75*b51 8 4 a75 b51 
a76*b61 8 4 a76 b61 
a77*b71 8 4 a77 b71 
a78*b81 8 4 a78 b81 
a79*b91 8 4 a79 b91 
a710*b101 8 4 a710 b101 
a711*b111 8 4 a711 b111 
a712*b121 8 4 a712 b121 
C71 16 4 a71*b11 a72*b21 a73*b31 a74*b41 a75*b51 a76*b61 a77*b71 a78*b81 a79*b91 a710*b101 a711*b111 a712*b121 
a71*b12 8 4 a71 b12 
a72*b22 8 4 a72 b22 
a73*b32 8 4 a73 b32 
a74*b42 8 4 a74 b42 
a75*b52 8 4 a75 b52 
a76*b62 8 4 a76 b62 
a77*b72 8 4 a77 b72 
a78*b82 8 4 a78 b82 
a79*b92 8 4 a79 b92 
a710*b102 8 4 a710 b102 
a711*b112 8 4 a711 b112 
a712*b122 8 4 a712 b122 
C72 16 4 a71*b12 a72*b22 a73*b32 a74*b42 a75*b52 a76*b62 a77*b72 a78*b82 a79*b92 a710*b102 a711*b112 a712*b122 
a71*b13 8 4 a71 b13 
a72*b23 8 4 a72 b23 
a73*b33 8 4 a73 b33 
a74*b43 8 4 a74 b43 
a75*b53 8 4 a75 b53 
a76*b63 8 4 a76 b63 
a77*b73 8 4 a77 b73 
a78*b83 8 4 a78 b83 
a79*b93 8 4 a79 b93 
a710*b103 8 4 a710 b103 
a711*b113 8 4 a711 b113 
a712*b123 8 4 a712 b123 
C73 16 4 a71*b13 a72*b23 a73*b33 a74*b43 a75*b53 a76*b63 a77*b73 a78*b83 a79*b93 a710*b103 a711*b113 a712*b123 
a71*b14 8 4 a71 b14 
a72*b24 8 4 a72 b24 
a73*b34 8 4 a73 b34 
a74*b44 8 4 a74 b44 
a75*b54 8 4 a75 b54 
a76*b64 8 4 a76 b64 
a77*b74 8 4 a77 b74 
a78*b84 8 4 a78 b84 
a79*b94 8 4 a79 b94 
a710*b104 8 4 a710 b104 
a711*b114 8 4 a711 b114 
a712*b124 8 4 a712 b124 
C74 16 4 a71*b14 a72*b24 a73*b34 a74*b44 a75*b54 a76*b64 a77*b74 a78*b84 a79*b94 a710*b104 a711*b114 a712*b124 
a71*b15 8 4 a71 b15 
a72*b25 8 4 a72 b25 
a73*b35 8 4 a73 b35 
a74*b45 8 4 a74 b45 
a75*b55 8 4 a75 b55 
a76*b65 8 4 a76 b65 
a77*b75 8 4 a77 b75 
a78*b85 8 4 a78 b85 
a79*b95 8 4 a79 b95 
a710*b105 8 4 a710 b105 
a711*b115 8 4 a711 b115 
a712*b125 8 4 a712 b125 
C75 16 4 a71*b15 a72*b25 a73*b35 a74*b45 a75*b55 a76*b65 a77*b75 a78*b85 a79*b95 a710*b105 a711*b115 a712*b125 
a71*b16 8 4 a71 b16 
a72*b26 8 4 a72 b26 
a73*b36 8 4 a73 b36 
a74*b46 8 4 a74 b46 
a75*b56 8 4 a75 b56 
a76*b66 8 4 a76 b66 
a77*b76 8 4 a77 b76 
a78*b86 8 4 a78 b86 
a79*b96 8 4 a79 b96 
a710*b106 8 4 a710 b106 
a711*b116 8 4 a711 b116 
a712*b126 8 4 a712 b126 
C76 16 4 a71*b16 a72*b26 a73*b36 a74*b46 a75*b56 a76*b66 a77*b76 a78*b86 a79*b96 a710*b106 a711*b116 a712*b126 
a71*b17 8 4 a71 b17 
a72*b27 8 4 a72 b27 
a73*b37 8 4 a73 b37 
a74*b47 8 4 a74 b47 
a75*b57 8 4 a75 b57 
a76*b67 8 4 a76 b67 
a77*b77 8 4 a77 b77 
a78*b87 8 4 a78 b87 
a79*b97 8 4 a79 b97 
a710*b107 8 4 a710 b107 
a711*b117 8 4 a711 b117 
a712*b127 8 4 a712 b127 
C77 16 4 a71*b17 a72*b27 a73*b37 a74*b47 a75*b57 a76*b67 a77*b77 a78*b87 a79*b97 a710*b107 a711*b117 a712*b127 
a71*b18 8 4 a71 b18 
a72*b28 8 4 a72 b28 
a73*b38 8 4 a73 b38 
a74*b48 8 4 a74 b48 
a75*b58 8 4 a75 b58 
a76*b68 8 4 a76 b68 
a77*b78 8 4 a77 b78 
a78*b88 8 4 a78 b88 
a79*b98 8 4 a79 b98 
a710*b108 8 4 a710 b108 
a711*b118 8 4 a711 b118 
a712*b128 8 4 a712 b128 
C78 16 4 a71*b18 a72*b28 a73*b38 a74*b48 a75*b58 a76*b68 a77*b78 a78*b88 a79*b98 a710*b108 a711*b118 a712*b128 
a71*b19 8 4 a71 b19 
a72*b29 8 4 a72 b29 
a73*b39 8 4 a73 b39 
a74*b49 8 4 a74 b49 
a75*b59 8 4 a75 b59 
a76*b69 8 4 a76 b69 
a77*b79 8 4 a77 b79 
a78*b89 8 4 a78 b89 
a79*b99 8 4 a79 b99 
a710*b109 8 4 a710 b109 
a711*b119 8 4 a711 b119 
a712*b129 8 4 a712 b129 
C79 16 4 a71*b19 a72*b29 a73*b39 a74*b49 a75*b59 a76*b69 a77*b79 a78*b89 a79*b99 a710*b109 a711*b119 a712*b129 
a71*b110 8 4 a71 b110 
a72*b210 8 4 a72 b210 
a73*b310 8 4 a73 b310 
a74*b410 8 4 a74 b410 
a75*b510 8 4 a75 b510 
a76*b610 8 4 a76 b610 
a77*b710 8 4 a77 b710 
a78*b810 8 4 a78 b810 
a79*b910 8 4 a79 b910 
a710*b1010 8 4 a710 b1010 
a711*b1110 8 4 a711 b1110 
a712*b1210 8 4 a712 b1210 
C710 16 4 a71*b110 a72*b210 a73*b310 a74*b410 a75*b510 a76*b610 a77*b710 a78*b810 a79*b910 a710*b1010 a711*b1110 a712*b1210 
a71*b111 8 4 a71 b111 
a72*b211 8 4 a72 b211 
a73*b311 8 4 a73 b311 
a74*b411 8 4 a74 b411 
a75*b511 8 4 a75 b511 
a76*b611 8 4 a76 b611 
a77*b711 8 4 a77 b711 
a78*b811 8 4 a78 b811 
a79*b911 8 4 a79 b911 
a710*b1011 8 4 a710 b1011 
a711*b1111 8 4 a711 b1111 
a712*b1211 8 4 a712 b1211 
C711 16 4 a71*b111 a72*b211 a73*b311 a74*b411 a75*b511 a76*b611 a77*b711 a78*b811 a79*b911 a710*b1011 a711*b1111 a712*b1211 
a71*b112 8 4 a71 b112 
a72*b212 8 4 a72 b212 
a73*b312 8 4 a73 b312 
a74*b412 8 4 a74 b412 
a75*b512 8 4 a75 b512 
a76*b612 8 4 a76 b612 
a77*b712 8 4 a77 b712 
a78*b812 8 4 a78 b812 
a79*b912 8 4 a79 b912 
a710*b1012 8 4 a710 b1012 
a711*b1112 8 4 a711 b1112 
a712*b1212 8 4 a712 b1212 
C712 16 4 a71*b112 a72*b212 a73*b312 a74*b412 a75*b512 a76*b612 a77*b712 a78*b812 a79*b912 a710*b1012 a711*b1112 a712*b1212 
a81*b11 8 4 a81 b11 
a82*b21 8 4 a82 b21 
a83*b31 8 4 a83 b31 
a84*b41 8 4 a84 b41 
a85*b51 8 4 a85 b51 
a86*b61 8 4 a86 b61 
a87*b71 8 4 a87 b71 
a88*b81 8 4 a88 b81 
a89*b91 8 4 a89 b91 
a810*b101 8 4 a810 b101 
a811*b111 8 4 a811 b111 
a812*b121 8 4 a812 b121 
C81 16 4 a81*b11 a82*b21 a83*b31 a84*b41 a85*b51 a86*b61 a87*b71 a88*b81 a89*b91 a810*b101 a811*b111 a812*b121 
a81*b12 8 4 a81 b12 
a82*b22 8 4 a82 b22 
a83*b32 8 4 a83 b32 
a84*b42 8 4 a84 b42 
a85*b52 8 4 a85 b52 
a86*b62 8 4 a86 b62 
a87*b72 8 4 a87 b72 
a88*b82 8 4 a88 b82 
a89*b92 8 4 a89 b92 
